Date,Open,High,Low,Close,Volume
2015-06-10 00:00:00,228.7,228.75,228.2,228.69,71.74666713000003
2015-06-10 01:00:00,228.55,228.8,228.29,228.7,17.531327420000004
2015-06-10 02:00:00,228.56,228.78,228.3,228.4,25.451766720000006
2015-06-10 03:00:00,228.49,228.53,228.11,228.4,29.45100225
2015-06-10 04:00:00,228.4,228.68,228.01,228.65,60.845853100000014
2015-06-10 05:00:00,228.64,228.9,228.19,228.75,124.69315622000003
2015-06-10 06:00:00,228.7,229.29,228.34,228.75,130.01426816000006
2015-06-10 07:00:00,228.88,229.02,228.11,228.45,188.67787803000004
2015-06-10 08:00:00,228.25,229.22,228.25,228.89,213.84201456999995
2015-06-10 09:00:00,228.85,229.07,228.43,228.98,216.51701798000002
2015-06-10 10:00:00,228.98,229.03,228.28,229.0,568.9827015999999
2015-06-10 11:00:00,229.03,229.75,229.0,229.65,439.57994275999994
2015-06-10 12:00:00,229.69,229.71,228.55,229.39,383.61212096
2015-06-10 13:00:00,229.2,229.48,228.52,229.2,217.73990184000002
2015-06-10 14:00:00,228.9,229.31,228.53,229.1,135.19593674
2015-06-10 15:00:00,229.01,229.1,227.67,228.22,400.9209434900001
2015-06-10 16:00:00,228.22,228.43,226.83,227.1,431.70919871
2015-06-10 17:00:00,227.2,228.28,226.95,228.2,375.95992921000004
2015-06-10 18:00:00,228.2,228.57,226.83,227.52,837.4446904699997
2015-06-10 19:00:00,227.65,228.49,227.54,228.31,641.7966731700001
2015-06-10 20:00:00,228.3,228.57,227.62,228.25,182.79104839000007
2015-06-10 21:00:00,228.35,228.57,227.67,228.0,130.89191621999998
2015-06-10 22:00:00,228.0,228.32,226.95,227.88,429.2382065500001
2015-06-10 23:00:00,227.88,227.88,227.35,227.8,30.10652167
2015-06-11 00:00:00,227.88,228.34,227.25,228.0,60.46179839
2015-06-11 01:00:00,228.0,228.57,227.8,228.57,42.56241803
2015-06-11 02:00:00,228.54,228.57,227.84,228.31,71.48853810000001
2015-06-11 03:00:00,228.28,228.57,228.16,228.57,75.02014054
2015-06-11 04:00:00,228.57,228.74,228.38,228.7,39.231741469999996
2015-06-11 05:00:00,228.65,229.35,228.39,228.7,108.82699775999998
2015-06-11 06:00:00,228.7,229.19,228.41,229.02,272.98886087000005
2015-06-11 07:00:00,229.02,229.48,228.9,228.92,504.7690132199998
2015-06-11 08:00:00,229.05,229.45,228.82,229.33,102.45496544
2015-06-11 09:00:00,229.3,229.57,228.63,229.34,206.37207517
2015-06-11 10:00:00,229.3,229.35,228.77,229.2,191.03873484
2015-06-11 11:00:00,229.19,229.2,228.8,229.19,90.30445911999999
2015-06-11 12:00:00,229.19,229.2,228.75,229.12,442.11020521999995
2015-06-11 13:00:00,229.01,229.12,228.7,228.76,109.70365407999998
2015-06-11 14:00:00,228.79,229.17,228.5,228.77,244.92498533999998
2015-06-11 15:00:00,228.77,229.13,228.49,228.84,422.97536842000005
2015-06-11 16:00:00,228.84,229.33,228.49,229.2,354.76689065999994
2015-06-11 17:00:00,229.1,229.32,229.0,229.02,322.6835337399999
2015-06-11 18:00:00,229.1,229.16,228.11,228.76,459.68137137000014
2015-06-11 19:00:00,228.85,229.09,228.08,228.49,192.20374127000005
2015-06-11 20:00:00,228.7,228.92,228.51,228.88,154.34426083
2015-06-11 21:00:00,228.88,228.9,228.4,228.88,107.55140055999999
2015-06-11 22:00:00,228.88,229.11,228.01,228.83,110.05845498
2015-06-11 23:00:00,228.83,229.14,228.79,229.03,40.791250330000004
2015-06-12 00:00:00,229.14,229.3,228.51,229.28,111.38972621000008
2015-06-12 01:00:00,229.28,229.28,228.81,228.95,80.92152903000002
2015-06-12 02:00:00,228.91,229.05,228.69,228.98,66.62960376999999
2015-06-12 03:00:00,228.9,229.27,228.79,228.93,54.118859109999995
2015-06-12 04:00:00,228.93,229.31,228.66,229.1,73.09007921999999
2015-06-12 05:00:00,229.0,229.3,228.5,228.87,109.70329331000003
2015-06-12 06:00:00,228.98,229.31,228.29,229.05,213.8743535899999
2015-06-12 07:00:00,229.04,229.83,228.45,229.66,338.0107063299999
2015-06-12 08:00:00,229.67,229.78,229.4,229.65,124.54641796
2015-06-12 09:00:00,229.66,229.69,228.99,229.25,107.66508247
2015-06-12 10:00:00,229.26,230.0,229.02,229.86,587.31304468
2015-06-12 11:00:00,230.0,230.19,229.44,229.89,250.22259468000004
2015-06-12 12:00:00,229.99,230.16,229.26,229.57,228.86430278999998
2015-06-12 13:00:00,229.7,230.69,229.33,230.69,490.49361315000016
2015-06-12 14:00:00,230.69,230.7,229.84,230.23,341.11797592000016
2015-06-12 15:00:00,230.37,230.55,230.1,230.53,301.0097346499999
2015-06-12 16:00:00,230.55,230.55,229.06,229.5,419.4290640300001
2015-06-12 17:00:00,229.45,230.0,229.45,229.81,186.53899710000002
2015-06-12 18:00:00,229.8,230.56,229.18,230.15,649.9993782
2015-06-12 19:00:00,230.53,230.56,229.32,229.66,207.80408209000004
2015-06-12 20:00:00,229.66,230.06,229.0,229.81,395.57886990999987
2015-06-12 21:00:00,229.9,230.01,229.1,229.84,358.47228191
2015-06-12 22:00:00,229.8,229.99,229.25,229.92,75.50475011
2015-06-12 23:00:00,229.81,229.92,229.1,229.4,114.8499468
2015-06-13 00:00:00,229.4,229.48,228.07,228.35,236.93689047999996
2015-06-13 01:00:00,228.31,229.85,228.06,229.47,306.8659493100001
2015-06-13 02:00:00,229.35,229.82,229.05,229.65,63.74017197
2015-06-13 03:00:00,229.7,229.85,229.6,229.85,15.388555190000002
2015-06-13 04:00:00,229.85,229.9,229.64,229.66,66.79713376000002
2015-06-13 05:00:00,229.65,229.9,229.51,229.6,38.9707248
2015-06-13 06:00:00,229.51,229.75,229.44,229.59,38.32655793999999
2015-06-13 07:00:00,229.6,229.84,228.93,229.56,60.57293357
2015-06-13 08:00:00,229.55,229.84,229.41,229.75,41.4931747
2015-06-13 09:00:00,229.75,229.85,229.25,229.85,37.29504344
2015-06-13 10:00:00,229.85,229.89,229.66,229.87,56.061370540000006
2015-06-13 11:00:00,229.85,229.99,229.64,229.76,85.65871018000003
2015-06-13 12:00:00,229.98,230.05,229.76,229.8,59.85352158
2015-06-13 13:00:00,229.85,230.11,229.65,229.99,107.08774496
2015-06-13 14:00:00,229.95,230.25,229.82,230.2,279.44151079999995
2015-06-13 15:00:00,230.25,230.5,230.14,230.44,69.15686196000001
2015-06-13 16:00:00,230.5,230.5,230.0,230.35,158.0601594099999
2015-06-13 17:00:00,230.38,230.49,230.22,230.35,127.12465962
2015-06-13 18:00:00,230.46,230.5,229.99,230.3,204.28405041999997
2015-06-13 19:00:00,230.3,230.48,229.98,230.48,126.69737561000008
2015-06-13 20:00:00,230.35,232.0,230.35,231.52,959.49935986
2015-06-13 21:00:00,231.69,232.02,231.16,232.0,743.6954293900002
2015-06-13 22:00:00,231.94,232.04,231.4,231.51,101.81224383999997
2015-06-13 23:00:00,231.75,231.92,231.5,231.64,24.98450472
2015-06-14 00:00:00,231.64,232.44,231.64,232.05,117.44284878999999
2015-06-14 01:00:00,232.07,232.07,231.5,231.94,107.80818253000001
2015-06-14 02:00:00,231.62,232.07,231.46,231.66,57.73560618000001
2015-06-14 03:00:00,231.56,232.27,231.56,232.11,39.67971775
2015-06-14 04:00:00,232.11,232.15,231.46,232.15,41.98803038000001
2015-06-14 05:00:00,231.88,233.86,231.0,233.01,791.5179384900002
2015-06-14 06:00:00,233.03,233.3,232.93,233.19,117.69214215000001
2015-06-14 07:00:00,233.19,233.3,232.25,233.3,215.24854507
2015-06-14 08:00:00,233.28,234.0,233.2,233.78,128.85943351
2015-06-14 09:00:00,233.99,234.0,232.55,232.68,143.79608972999998
2015-06-14 10:00:00,232.8,233.43,232.66,233.02,114.79909942
2015-06-14 11:00:00,233.16,233.43,231.65,232.36,209.20758306999997
2015-06-14 12:00:00,232.35,232.6,231.77,231.8,85.30770433999999
2015-06-14 13:00:00,231.8,232.29,231.35,231.75,72.45148324000002
2015-06-14 14:00:00,231.75,232.67,231.6,232.3,66.43618334000003
2015-06-14 15:00:00,232.25,232.25,230.94,231.72,322.77764232
2015-06-14 16:00:00,231.8,231.8,231.69,231.74,192.72362696000002
2015-06-14 17:00:00,231.72,232.12,231.72,231.76,175.98817585000006
2015-06-14 18:00:00,231.81,232.1,231.76,232.09,63.53826169000001
2015-06-14 19:00:00,232.01,232.1,232.0,232.1,164.7785049599999
2015-06-14 20:00:00,232.01,232.1,231.51,231.66,164.4405841900001
2015-06-14 21:00:00,231.66,231.92,231.45,231.45,66.49214358999998
2015-06-14 22:00:00,231.6,231.77,231.0,231.3,46.66342331999999
2015-06-14 23:00:00,231.32,232.09,231.3,232.09,78.90818762000002
2015-06-15 00:00:00,232.08,232.1,231.55,231.7,75.75406887000003
2015-06-15 01:00:00,231.8,232.65,231.8,232.63,104.67349919000002
2015-06-15 02:00:00,232.57,232.63,231.93,232.31,40.75155438
2015-06-15 03:00:00,232.3,232.6,232.02,232.54,47.146259580000006
2015-06-15 04:00:00,232.53,232.6,232.15,232.54,80.57508828999998
2015-06-15 05:00:00,232.54,232.58,231.94,232.39,80.97635389
2015-06-15 06:00:00,232.2,235.0,232.02,233.9,1968.4124755000005
2015-06-15 07:00:00,233.9,234.99,233.75,233.8,485.30103908999996
2015-06-15 08:00:00,233.9,233.98,233.1,233.56,446.33639145
2015-06-15 09:00:00,233.61,234.43,232.95,234.2,293.01505885
2015-06-15 10:00:00,234.43,234.43,233.41,233.7,174.5478406
2015-06-15 11:00:00,233.7,234.78,233.24,234.71,1017.5572847100003
2015-06-15 12:00:00,234.78,235.0,233.79,234.5,474.49325010999996
2015-06-15 13:00:00,234.38,234.5,233.4,233.79,424.7469199
2015-06-15 14:00:00,233.75,234.52,233.47,234.24,467.39379434999984
2015-06-15 15:00:00,234.27,234.97,234.27,234.73,485.07247099000017
2015-06-15 16:00:00,234.95,235.2,234.55,235.18,1442.9871302099996
2015-06-15 17:00:00,235.03,235.87,234.67,235.8,411.18729473999997
2015-06-15 18:00:00,235.79,237.09,235.5,236.28,513.5749237300001
2015-06-15 19:00:00,236.62,236.92,236.01,236.89,225.44879552999998
2015-06-15 20:00:00,236.83,236.95,235.77,235.93,462.25073496000005
2015-06-15 21:00:00,235.94,236.26,235.7,236.01,233.59564271000016
2015-06-15 22:00:00,236.0,236.01,234.96,235.77,401.33173959999993
2015-06-15 23:00:00,235.82,236.26,235.75,235.92,148.45504393
2015-06-16 00:00:00,236.0,236.0,234.38,235.04,236.4549332800003
2015-06-16 01:00:00,235.03,235.04,234.47,235.04,113.16281374999998
2015-06-16 02:00:00,234.9,235.92,234.85,235.92,79.87231604000002
2015-06-16 03:00:00,235.65,235.92,234.59,234.98,183.5580229
2015-06-16 04:00:00,235.0,235.41,234.75,235.25,227.62802628
2015-06-16 05:00:00,235.19,236.12,234.35,235.94,367.7006547900002
2015-06-16 06:00:00,235.96,239.9,235.91,237.19,1648.2547328499986
2015-06-16 07:00:00,237.19,237.96,236.92,237.94,162.55541461999994
2015-06-16 08:00:00,237.94,239.0,237.75,239.0,332.2573719599999
2015-06-16 09:00:00,238.86,239.8,238.4,239.6,370.06301798
2015-06-16 10:00:00,239.57,240.17,238.81,240.17,1227.496714430001
2015-06-16 11:00:00,240.17,240.46,238.9,240.39,769.7136644499998
2015-06-16 12:00:00,240.38,240.4,238.85,239.0,235.05315574000005
2015-06-16 13:00:00,238.96,239.0,236.0,238.03,965.25746104
2015-06-16 14:00:00,237.85,241.92,237.85,240.98,810.2460229899999
2015-06-16 15:00:00,240.98,252.05,240.79,248.0,3713.0065024299997
2015-06-16 16:00:00,248.99,251.03,243.94,244.75,2716.2127126100004
2015-06-16 17:00:00,244.75,246.99,243.89,245.2,479.88338227000014
2015-06-16 18:00:00,245.2,246.0,243.26,244.64,523.30839378
2015-06-16 19:00:00,244.43,247.65,243.3,246.1,827.3126184099999
2015-06-16 20:00:00,245.9,245.9,244.72,245.25,156.51536722999998
2015-06-16 21:00:00,245.3,245.59,243.51,245.3,335.34464617000026
2015-06-16 22:00:00,245.4,248.49,245.4,248.39,593.9304540200002
2015-06-16 23:00:00,248.21,251.0,247.92,250.09,879.8054124199999
2015-06-17 00:00:00,250.17,252.2,246.27,246.62,846.9884842299999
2015-06-17 01:00:00,246.62,247.32,245.99,247.1,164.97488094000008
2015-06-17 02:00:00,246.75,248.34,244.97,246.07,317.20435162999996
2015-06-17 03:00:00,246.05,248.16,246.0,248.04,75.57454640999997
2015-06-17 04:00:00,248.04,249.0,247.5,247.77,52.14521502
2015-06-17 05:00:00,247.9,249.59,246.7,246.79,277.1684763100001
2015-06-17 06:00:00,247.95,248.2,246.66,248.16,163.16846409000004
2015-06-17 07:00:00,248.05,249.19,246.86,248.84,293.1509568700001
2015-06-17 08:00:00,248.8,250.1,248.03,250.0,489.78976310000024
2015-06-17 09:00:00,250.0,252.0,249.77,251.85,736.5364827100001
2015-06-17 10:00:00,251.85,253.78,251.01,253.49,1357.4382566800002
2015-06-17 11:00:00,253.5,257.39,252.71,253.26,1548.7705169800001
2015-06-17 12:00:00,253.26,254.97,252.6,254.95,903.5206799499997
2015-06-17 13:00:00,254.86,254.95,249.48,251.31,2151.9203873700003
2015-06-17 14:00:00,251.31,252.84,250.36,251.19,695.64288213
2015-06-17 15:00:00,251.11,252.28,248.0,248.0,1783.7389103200007
2015-06-17 16:00:00,248.42,249.68,245.58,249.43,1471.9678013500002
2015-06-17 17:00:00,249.43,252.01,249.43,250.0,752.06946757
2015-06-17 18:00:00,250.0,251.56,249.85,251.01,578.1573852899998
2015-06-17 19:00:00,251.01,251.15,250.6,251.0,238.06048845
2015-06-17 20:00:00,250.91,251.0,249.2,250.0,240.7822540000001
2015-06-17 21:00:00,249.91,249.97,244.97,246.75,968.2437088699999
2015-06-17 22:00:00,246.86,248.16,243.2,245.48,608.0786630700001
2015-06-17 23:00:00,245.43,247.85,245.02,247.76,236.04829092999998
2015-06-18 00:00:00,247.76,247.76,245.58,246.89,158.61023723
2015-06-18 01:00:00,246.89,248.95,246.89,248.2,232.84184385999993
2015-06-18 02:00:00,248.05,248.39,247.21,248.0,69.55019786999999
2015-06-18 03:00:00,247.71,248.0,243.0,246.52,610.6728253199999
2015-06-18 04:00:00,246.52,246.6,243.11,243.81,657.7837468199998
2015-06-18 05:00:00,244.6,244.6,242.1,243.2,485.8351024899998
2015-06-18 06:00:00,243.3,244.85,242.1,244.25,440.84585166999994
2015-06-18 07:00:00,244.25,245.85,244.25,244.95,246.40808025
2015-06-18 08:00:00,244.97,247.55,240.0,246.9,2261.3679262400024
2015-06-18 09:00:00,247.55,249.4,247.2,248.0,404.4842531999999
2015-06-18 10:00:00,248.05,249.3,247.0,248.85,453.7339296699999
2015-06-18 11:00:00,249.0,249.4,247.85,248.75,359.0399687799999
2015-06-18 12:00:00,248.66,249.95,247.9,249.85,468.73328224000005
2015-06-18 13:00:00,249.78,251.58,249.56,250.95,520.35183991
2015-06-18 14:00:00,250.66,250.69,247.97,248.86,389.0244464800001
2015-06-18 15:00:00,248.96,248.99,246.5,247.62,777.6216055800004
2015-06-18 16:00:00,247.85,249.63,247.85,249.51,423.99339498
2015-06-18 17:00:00,249.53,249.77,248.0,248.0,303.80647088
2015-06-18 18:00:00,248.0,248.6,247.75,248.1,429.78013657000014
2015-06-18 19:00:00,248.1,248.2,247.86,247.91,269.47550853000007
2015-06-18 20:00:00,247.99,248.22,247.0,247.7,370.3093790599999
2015-06-18 21:00:00,247.6,248.53,246.74,247.04,413.02838729000007
2015-06-18 22:00:00,247.04,247.84,247.04,247.84,145.88435731999996
2015-06-18 23:00:00,247.71,248.51,247.51,248.4,251.94703350999995
2015-06-19 00:00:00,248.39,249.55,248.39,249.25,47.03778646999999
2015-06-19 01:00:00,249.25,249.93,248.1,248.28,81.36314777000004
2015-06-19 02:00:00,248.28,248.99,248.11,248.51,56.82061291000002
2015-06-19 03:00:00,248.4,249.19,248.1,248.3,64.0229869
2015-06-19 04:00:00,248.25,249.07,247.95,248.45,61.82931917000002
2015-06-19 05:00:00,248.57,249.03,247.69,248.39,29.820275830000003
2015-06-19 06:00:00,248.39,248.8,248.0,248.7,69.84634882000005
2015-06-19 07:00:00,248.75,249.22,247.34,247.95,136.8795742
2015-06-19 08:00:00,247.98,249.68,247.95,248.95,162.76227957000003
2015-06-19 09:00:00,248.95,249.25,246.73,247.8,288.85078989
2015-06-19 10:00:00,247.81,249.0,247.8,248.7,279.77727435
2015-06-19 11:00:00,248.65,249.0,245.8,246.5,747.7197463999998
2015-06-19 12:00:00,246.5,247.42,246.0,246.51,729.0729582600001
2015-06-19 13:00:00,246.5,246.8,245.5,245.5,305.0841847
2015-06-19 14:00:00,245.87,247.5,245.12,247.12,318.22653399
2015-06-19 15:00:00,247.12,247.76,246.25,247.28,263.08965128
2015-06-19 16:00:00,247.28,247.61,244.58,246.13,578.6110670199998
2015-06-19 17:00:00,246.13,246.85,246.04,246.31,141.92836497999997
2015-06-19 18:00:00,246.4,246.45,244.15,245.88,291.4064243099999
2015-06-19 19:00:00,245.83,245.88,244.26,245.0,127.06318863000001
2015-06-19 20:00:00,245.0,246.2,244.25,246.0,620.73785133
2015-06-19 21:00:00,246.15,246.24,245.75,245.85,228.78953557
2015-06-19 22:00:00,245.85,245.95,244.48,244.65,259.2401262899999
2015-06-19 23:00:00,244.54,244.68,242.14,243.7,893.09496399
2015-06-20 00:00:00,243.75,243.94,242.14,243.34,153.25771712000002
2015-06-20 01:00:00,243.25,243.9,242.29,243.4,145.18874722999996
2015-06-20 02:00:00,243.4,243.5,242.66,243.0,43.42799815999999
2015-06-20 03:00:00,242.95,242.95,241.12,241.48,298.14497961999996
2015-06-20 04:00:00,241.37,242.7,240.6,241.83,219.83813873000008
2015-06-20 05:00:00,242.08,243.0,241.6,242.3,256.75485241999985
2015-06-20 06:00:00,242.3,242.37,240.6,241.07,123.62778664
2015-06-20 07:00:00,241.09,241.42,240.6,241.39,61.80950309000001
2015-06-20 08:00:00,241.39,241.46,240.0,240.79,556.7579091599999
2015-06-20 09:00:00,240.79,241.34,239.93,241.14,126.65324186000002
2015-06-20 10:00:00,241.14,241.5,240.53,241.5,132.10895015000003
2015-06-20 11:00:00,241.34,241.95,241.02,241.95,377.95669485000013
2015-06-20 12:00:00,241.95,243.06,241.31,242.81,254.89586659000003
2015-06-20 13:00:00,242.82,243.59,241.88,243.4,143.66187247999997
2015-06-20 14:00:00,243.35,244.2,243.33,244.0,159.50754472
2015-06-20 15:00:00,244.0,244.88,243.54,244.88,189.70631000000003
2015-06-20 16:00:00,244.86,245.56,243.0,243.38,196.02617517999994
2015-06-20 17:00:00,243.38,244.1,242.86,243.35,234.03910722000003
2015-06-20 18:00:00,243.4,244.5,242.6,244.13,264.3783200100001
2015-06-20 19:00:00,244.19,244.75,244.06,244.62,49.56681687000002
2015-06-20 20:00:00,244.6,244.7,243.0,243.35,57.30899432999999
2015-06-20 21:00:00,243.3,244.54,243.0,244.5,101.16291097
2015-06-20 22:00:00,244.51,244.51,243.59,244.3,151.23059239000006
2015-06-20 23:00:00,244.16,244.99,243.98,244.76,137.67603035999997
2015-06-21 00:00:00,244.65,244.65,243.0,243.16,69.63839740000002
2015-06-21 01:00:00,243.1,243.16,242.51,242.61,60.330594180000006
2015-06-21 02:00:00,242.61,242.74,242.42,242.72,25.514142979999995
2015-06-21 03:00:00,242.74,243.5,242.74,243.3,68.59948411
2015-06-21 04:00:00,243.39,243.39,242.5,242.5,37.14154466999999
2015-06-21 05:00:00,242.5,242.78,242.22,242.24,9.77303456
2015-06-21 06:00:00,242.24,243.31,242.24,243.3,15.367646560000003
2015-06-21 07:00:00,243.31,244.47,243.31,243.92,60.5020331
2015-06-21 08:00:00,243.92,244.0,243.26,243.98,50.089592859999996
2015-06-21 09:00:00,243.82,244.0,243.0,243.98,42.63404698999998
2015-06-21 10:00:00,243.88,244.43,243.88,244.0,61.077177300000024
2015-06-21 11:00:00,244.0,244.55,244.0,244.4,82.37270347000002
2015-06-21 12:00:00,244.4,244.55,244.0,244.3,53.79020156999999
2015-06-21 13:00:00,244.3,245.0,243.95,244.81,244.29360570999995
2015-06-21 14:00:00,244.81,244.9,242.65,243.9,213.43074337000013
2015-06-21 15:00:00,243.95,244.1,242.08,242.5,51.60500036000002
2015-06-21 16:00:00,242.5,243.24,241.9,242.52,95.42523082000002
2015-06-21 17:00:00,242.52,242.53,241.9,242.27,92.11216843000004
2015-06-21 18:00:00,242.15,242.85,241.06,242.55,147.47503794999994
2015-06-21 19:00:00,242.55,242.65,241.22,242.0,108.43401949
2015-06-21 20:00:00,241.9,242.35,241.64,242.0,121.60840038999999
2015-06-21 21:00:00,241.79,243.16,241.64,243.05,144.64683578999995
2015-06-21 22:00:00,243.14,243.87,243.0,243.33,61.08245737000002
2015-06-21 23:00:00,243.22,243.64,242.86,243.64,29.34893059000001
2015-06-22 00:00:00,243.6,244.1,243.28,243.93,27.164250499999987
2015-06-22 01:00:00,244.05,244.5,243.77,244.32,70.84775307999999
2015-06-22 02:00:00,244.32,244.45,243.55,244.42,111.70361525999999
2015-06-22 03:00:00,244.45,244.56,243.98,244.44,65.58731019000001
2015-06-22 04:00:00,244.56,244.58,243.5,243.76,105.16419406999997
2015-06-22 05:00:00,243.88,244.2,243.27,244.17,28.366077549999996
2015-06-22 06:00:00,243.93,244.59,243.46,243.76,180.29695411
2015-06-22 07:00:00,244.0,244.35,243.35,243.35,79.18712226999999
2015-06-22 08:00:00,243.57,244.5,242.77,243.62,427.9568810899996
2015-06-22 09:00:00,243.49,243.9,242.64,243.65,105.31036147999998
2015-06-22 10:00:00,243.43,246.82,243.11,245.98,997.1488456200001
2015-06-22 11:00:00,245.98,246.7,245.24,245.83,341.60179315999994
2015-06-22 12:00:00,245.83,246.37,245.37,245.5,179.47705323
2015-06-22 13:00:00,245.5,245.5,243.41,244.6,471.0348634399999
2015-06-22 14:00:00,244.54,246.6,244.46,246.06,368.14866943000015
2015-06-22 15:00:00,246.25,246.92,245.62,246.58,180.52383049000008
2015-06-22 16:00:00,246.39,246.69,246.02,246.46,217.89666625000004
2015-06-22 17:00:00,246.46,246.47,245.34,246.34,179.01074281
2015-06-22 18:00:00,246.34,246.55,245.91,246.11,92.50112078999997
2015-06-22 19:00:00,246.22,246.43,245.3,245.95,225.38798942999992
2015-06-22 20:00:00,246.19,247.99,246.05,247.83,245.43653839
2015-06-22 21:00:00,247.83,247.83,247.03,247.2,140.70187191
2015-06-22 22:00:00,247.19,247.67,247.18,247.42,79.05729024999997
2015-06-22 23:00:00,247.42,247.59,245.94,246.0,230.25206371000002
2015-06-23 00:00:00,245.99,246.27,245.92,246.0,133.83600869000003
2015-06-23 01:00:00,245.99,246.59,245.9,246.31,143.37856111999997
2015-06-23 02:00:00,246.2,247.14,245.86,246.98,142.71134636999994
2015-06-23 03:00:00,246.93,247.25,246.56,246.82,76.72647521000002
2015-06-23 04:00:00,246.96,247.09,246.57,246.57,64.66414627
2015-06-23 05:00:00,246.92,247.0,244.0,244.51,449.9276637200001
2015-06-23 06:00:00,244.5,245.0,244.33,244.6,92.51509343000001
2015-06-23 07:00:00,244.75,245.59,243.32,245.59,316.92224224
2015-06-23 08:00:00,245.56,245.68,245.0,245.35,230.13637468000002
2015-06-23 09:00:00,245.36,245.46,244.7,244.88,152.07028967000002
2015-06-23 10:00:00,244.91,244.92,244.16,244.18,72.21232043
2015-06-23 11:00:00,244.27,244.63,242.78,243.0,385.3967017700001
2015-06-23 12:00:00,243.0,243.51,242.14,243.13,429.23780966
2015-06-23 13:00:00,243.13,243.79,243.07,243.71,208.10061820000004
2015-06-23 14:00:00,243.79,244.24,242.67,244.18,416.8178805500002
2015-06-23 15:00:00,244.13,244.62,244.0,244.61,195.83794367999994
2015-06-23 16:00:00,244.44,245.0,244.11,244.11,200.76653391000002
2015-06-23 17:00:00,244.31,244.53,243.51,244.04,99.42235332999998
2015-06-23 18:00:00,244.19,244.57,243.0,244.57,342.6823770099998
2015-06-23 19:00:00,244.57,244.67,244.19,244.67,130.41174845
2015-06-23 20:00:00,244.67,244.68,244.05,244.62,109.86127989000002
2015-06-23 21:00:00,244.43,245.19,244.06,244.49,150.64302275000003
2015-06-23 22:00:00,244.56,244.59,243.0,243.59,287.9769149600001
2015-06-23 23:00:00,243.59,244.14,243.3,243.74,121.64769020000004
2015-06-24 00:00:00,243.85,243.97,243.46,243.73,118.82926309
2015-06-24 01:00:00,243.79,243.79,242.62,242.79,53.639992159999984
2015-06-24 02:00:00,242.85,243.59,242.85,243.54,67.25851734000001
2015-06-24 03:00:00,243.58,243.59,242.52,242.76,158.28015276000002
2015-06-24 04:00:00,242.84,243.1,241.86,242.04,158.00773831
2015-06-24 05:00:00,242.04,243.0,242.04,242.99,69.31240150999999
2015-06-24 06:00:00,242.96,243.74,242.48,243.33,141.38376221
2015-06-24 07:00:00,243.33,243.99,243.33,243.99,192.2927338199999
2015-06-24 08:00:00,243.58,243.99,243.14,243.69,83.84219981999999
2015-06-24 09:00:00,243.69,243.69,242.62,243.04,322.41488640000017
2015-06-24 10:00:00,243.19,243.19,242.48,243.0,109.9220464
2015-06-24 11:00:00,243.0,243.1,242.46,243.0,278.72226233000004
2015-06-24 12:00:00,242.98,243.1,241.87,242.91,177.51987994000007
2015-06-24 13:00:00,242.82,242.97,240.0,241.75,1408.64331644
2015-06-24 14:00:00,241.75,241.8,241.0,241.5,404.4222345199998
2015-06-24 15:00:00,241.5,241.78,238.2,239.98,1380.0707325899998
2015-06-24 16:00:00,240.0,241.34,238.91,240.51,491.47101700999997
2015-06-24 17:00:00,240.51,240.79,240.22,240.74,161.60813769000004
2015-06-24 18:00:00,240.64,240.79,240.03,240.37,161.74416114000007
2015-06-24 19:00:00,240.4,241.49,240.11,241.43,298.19121054
2015-06-24 20:00:00,241.43,241.49,240.81,240.98,98.85131243000002
2015-06-24 21:00:00,241.2,241.25,240.41,240.75,106.43550246000001
2015-06-24 22:00:00,240.59,240.91,240.26,240.51,74.89905973
2015-06-24 23:00:00,240.51,240.75,240.05,240.19,205.55080379
2015-06-25 00:00:00,240.19,240.44,240.0,240.3,296.16143395999984
2015-06-25 01:00:00,240.44,240.75,239.98,239.98,156.76840822999998
2015-06-25 02:00:00,240.14,240.42,239.18,239.81,166.35310966000003
2015-06-25 03:00:00,239.93,241.0,239.84,240.0,268.9849827700001
2015-06-25 04:00:00,240.0,240.98,239.97,240.08,198.80541940000006
2015-06-25 05:00:00,240.18,242.89,240.18,242.89,419.6944370200002
2015-06-25 06:00:00,242.89,242.89,241.14,241.3,84.78537413
2015-06-25 07:00:00,241.3,242.29,241.3,241.99,189.17259612
2015-06-25 08:00:00,241.99,242.2,241.63,241.96,121.05495478
2015-06-25 09:00:00,242.02,242.23,240.91,241.52,190.07673797999996
2015-06-25 10:00:00,241.55,241.99,241.35,241.75,119.69809541999994
2015-06-25 11:00:00,241.77,242.56,241.62,242.51,291.13749664000005
2015-06-25 12:00:00,242.3,242.9,240.46,241.37,662.7368341200001
2015-06-25 13:00:00,241.37,241.79,241.23,241.45,63.359576860000026
2015-06-25 14:00:00,241.45,242.15,241.1,241.47,217.31202766
2015-06-25 15:00:00,241.48,241.98,240.96,241.75,304.55821812000005
2015-06-25 16:00:00,241.75,241.75,240.96,241.74,172.87973196999997
2015-06-25 17:00:00,241.75,242.38,241.65,242.0,302.4611530400001
2015-06-25 18:00:00,242.0,242.0,241.54,241.88,134.48313028
2015-06-25 19:00:00,241.7,241.99,241.26,241.57,88.19697070999997
2015-06-25 20:00:00,241.64,241.65,240.59,240.68,130.08803083
2015-06-25 21:00:00,240.59,241.2,240.5,241.2,105.79101632999999
