,Open,High,Low,Close,Volume
2016-09-18 23:00:00,610.99,611.9,610.83,611.4,160.25244109000013
2016-09-19 00:00:00,611.4,611.51,610.85,611.38,155.38580303
2016-09-19 01:00:00,611.4,611.99,610.7,611.98,146.44268592999998
2016-09-19 02:00:00,611.99,611.99,611.43,611.82,65.85705544000001
2016-09-19 03:00:00,611.82,611.82,611.82,611.82,0.0
2016-09-19 04:00:00,611.82,611.82,611.82,611.82,0.0
2016-09-19 05:00:00,611.82,612.46,611.18,611.21,9.100386199999999
2016-09-19 06:00:00,611.21,611.38,610.29,610.5,119.82248839000003
2016-09-19 07:00:00,610.56,610.64,610.16,610.17,34.50665883999999
2016-09-19 08:00:00,610.19,610.64,609.92,610.63,37.59662665
2016-09-19 09:00:00,610.62,610.84,609.94,609.99,68.04691533999998
2016-09-19 10:00:00,609.96,609.99,609.83,609.95,42.9069852
2016-09-19 11:00:00,609.96,610.26,609.76,609.88,82.95364220000003
2016-09-19 12:00:00,609.8,610.03,609.51,609.94,106.31202258000002
2016-09-19 13:00:00,609.92,610.54,609.8,610.53,106.07165126999995
2016-09-19 14:00:00,610.51,610.53,609.78,609.79,145.64911862999995
2016-09-19 15:00:00,609.79,609.82,607.4,608.6,265.02668812999997
2016-09-19 16:00:00,608.6,608.82,608.3,608.67,229.48704703999994
2016-09-19 17:00:00,608.71,608.99,608.48,608.98,126.62278896999997
2016-09-19 18:00:00,608.98,608.99,607.51,608.87,362.06452000000013
2016-09-19 19:00:00,608.86,608.99,608.24,608.97,167.78479968999997
2016-09-19 20:00:00,608.92,609.59,608.75,609.29,178.0191963
2016-09-19 21:00:00,609.27,609.32,608.06,608.44,194.92706063000003
2016-09-19 22:00:00,608.44,609.63,608.24,609.54,208.66325737999992
2016-09-19 23:00:00,609.53,609.53,608.25,608.6,243.22114007999994
2016-09-20 00:00:00,608.6,608.96,608.36,608.58,98.83306325999997
2016-09-20 01:00:00,608.58,608.99,607.97,608.84,219.69692798000003
2016-09-20 02:00:00,608.83,608.99,608.49,608.82,169.13247332999995
2016-09-20 03:00:00,608.8,608.99,608.5,608.72,160.34946946000008
2016-09-20 04:00:00,608.63,609.32,608.6,609.29,178.13831907999995
2016-09-20 05:00:00,609.23,609.32,608.94,609.32,105.31144521
2016-09-20 06:00:00,609.32,609.88,609.12,609.44,79.21033049999997
2016-09-20 07:00:00,609.36,609.88,609.35,609.81,58.46355380999999
2016-09-20 08:00:00,609.69,609.87,609.37,609.47,50.04975510999999
2016-09-20 09:00:00,609.38,609.58,608.74,608.74,64.65793251999999
2016-09-20 10:00:00,608.74,609.38,608.19,608.97,112.17422891000002
2016-09-20 11:00:00,608.91,609.28,608.66,608.83,63.58704058000001
2016-09-20 12:00:00,608.84,609.35,608.69,608.95,103.74104828999998
2016-09-20 13:00:00,608.87,608.99,608.52,608.73,146.93617274999997
2016-09-20 14:00:00,608.74,608.99,608.38,608.99,177.98766816999992
2016-09-20 15:00:00,608.79,609.09,608.31,608.51,235.03772902
2016-09-20 16:00:00,608.56,608.73,607.61,608.1,280.1186664999999
2016-09-20 17:00:00,608.1,608.28,607.5,607.74,275.3653446100001
2016-09-20 18:00:00,607.74,608.46,607.15,608.44,367.1875230100001
2016-09-20 19:00:00,608.21,608.75,607.79,608.5,270.3623039099999
2016-09-20 20:00:00,608.41,608.91,608.34,608.83,196.0080783399999
2016-09-20 21:00:00,608.68,609.0,608.3,608.99,380.48967795
2016-09-20 22:00:00,608.99,608.99,608.53,608.82,230.14609
2016-09-20 23:00:00,608.69,609.92,605.6,605.6,578.7148338400002
2016-09-21 00:00:00,605.6,605.6,592.63,600.43,731.3583611600001
2016-09-21 01:00:00,600.43,600.46,599.03,600.44,185.8949976
2016-09-21 02:00:00,600.42,601.47,600.11,600.75,205.29352439000002
2016-09-21 03:00:00,600.72,600.77,598.26,599.69,289.13438619999994
2016-09-21 04:00:00,599.65,599.69,598.26,598.86,147.84263309999997
2016-09-21 05:00:00,598.79,598.99,598.07,598.86,120.65326553999999
2016-09-21 06:00:00,598.86,599.58,598.16,599.58,85.31210726000005
2016-09-21 07:00:00,599.49,599.62,598.5,598.71,144.90546622
2016-09-21 08:00:00,598.67,598.67,598.17,598.28,43.895543879999984
2016-09-21 09:00:00,598.34,598.61,598.16,598.51,54.34542528
2016-09-21 10:00:00,598.6,598.64,598.01,598.08,49.22638941999998
2016-09-21 11:00:00,598.09,598.53,597.7,598.29,107.17131188
2016-09-21 12:00:00,598.5,599.7,597.77,599.66,131.82294453999998
2016-09-21 13:00:00,599.64,599.7,598.2,598.24,152.69342678999996
2016-09-21 14:00:00,598.24,598.74,597.47,597.92,163.22972603999997
2016-09-21 15:00:00,597.68,598.39,597.24,597.98,173.26145630000002
2016-09-21 16:00:00,597.96,597.96,593.95,595.0,410.12913220000013
2016-09-21 17:00:00,595.0,595.87,594.21,594.31,297.9768337499999
2016-09-21 18:00:00,594.22,595.93,593.54,595.93,447.0495711699999
2016-09-21 19:00:00,595.93,595.99,595.0,595.54,265.49007211
2016-09-21 20:00:00,595.66,595.8,595.05,595.53,151.03157940999998
2016-09-21 21:00:00,595.54,595.99,595.19,595.97,184.63366980000004
2016-09-21 22:00:00,595.99,595.99,595.78,595.99,181.39694192000002
2016-09-21 23:00:00,595.98,597.01,595.93,597.0,162.14827463000003
2016-09-22 00:00:00,597.0,598.5,596.99,598.5,149.31024073000003
2016-09-22 01:00:00,598.5,598.54,597.98,598.21,214.04365618999995
2016-09-22 02:00:00,598.1,598.47,597.49,597.95,165.08687960999995
2016-09-22 03:00:00,597.96,598.41,597.49,597.89,149.05827788000002
2016-09-22 04:00:00,597.85,597.99,596.55,597.07,160.56589292000004
2016-09-22 05:00:00,597.15,597.5,596.47,597.03,92.12305277
2016-09-22 06:00:00,597.05,597.47,596.72,597.09,127.21184179000004
2016-09-22 07:00:00,597.03,597.1,596.27,596.85,108.5979169
2016-09-22 08:00:00,596.85,597.1,596.46,597.08,36.18749888
2016-09-22 09:00:00,597.08,597.1,596.62,597.0,45.56364119
2016-09-22 10:00:00,597.0,597.1,596.35,597.09,67.56285645
2016-09-22 11:00:00,596.88,597.68,596.42,596.63,82.39666487000001
2016-09-22 12:00:00,596.64,598.0,596.64,597.48,173.77227100999988
2016-09-22 13:00:00,597.35,598.0,597.27,597.99,128.18434688
2016-09-22 14:00:00,597.99,597.99,596.86,597.17,176.70211840999997
2016-09-22 15:00:00,597.15,597.46,595.62,596.0,250.39617814000002
2016-09-22 16:00:00,595.99,596.19,595.0,595.52,333.1365316299999
2016-09-22 17:00:00,595.56,595.99,595.0,595.54,273.10920439
2016-09-22 18:00:00,595.7,596.88,595.0,596.46,225.87281029999997
2016-09-22 19:00:00,596.43,596.61,595.87,596.49,198.62386117999992
2016-09-22 20:00:00,596.49,596.99,596.15,596.98,244.01754281000007
2016-09-22 21:00:00,596.98,596.99,596.19,596.96,210.65474909999998
2016-09-22 22:00:00,596.96,596.98,594.99,595.26,192.93620645000007
2016-09-22 23:00:00,595.26,596.25,594.78,596.21,193.29176965999994
2016-09-23 00:00:00,595.99,596.25,595.14,595.41,169.75363305000008
2016-09-23 01:00:00,595.41,596.99,595.41,596.98,177.24416902
2016-09-23 02:00:00,596.99,597.4,596.68,597.39,188.96908154
2016-09-23 03:00:00,597.4,597.67,596.99,597.44,154.67807293999996
2016-09-23 04:00:00,597.44,597.65,596.84,596.99,135.60684443999997
2016-09-23 05:00:00,596.99,597.0,596.59,596.75,83.32756655999998
2016-09-23 06:00:00,596.75,597.0,596.51,596.8,79.70554018
2016-09-23 07:00:00,596.79,597.0,596.53,596.99,64.80715885999997
2016-09-23 08:00:00,596.99,597.47,596.84,597.47,67.82053891999998
2016-09-23 09:00:00,597.47,598.54,597.47,598.54,165.02681287
2016-09-23 10:00:00,598.53,598.99,598.29,598.81,72.76205533999999
2016-09-23 11:00:00,598.83,598.98,598.63,598.98,79.06386069
2016-09-23 12:00:00,598.97,598.99,598.59,598.97,174.20847367
2016-09-23 13:00:00,598.97,599.49,598.97,599.48,152.44851167999997
2016-09-23 14:00:00,599.47,599.69,599.19,599.69,151.34811921999994
2016-09-23 15:00:00,599.69,600.99,599.68,600.85,218.00992014999997
2016-09-23 16:00:00,600.97,602.0,600.85,601.77,169.36919014999998
2016-09-23 17:00:00,601.92,602.88,601.5,602.17,230.59808840000002
2016-09-23 18:00:00,602.31,603.3,601.33,601.73,298.99905688000007
2016-09-23 19:00:00,601.7,601.99,600.63,601.99,217.55273026999984
2016-09-23 20:00:00,601.99,602.41,601.0,602.26,213.21400419999995
2016-09-23 21:00:00,602.23,602.5,601.93,602.5,175.94452643000005
2016-09-23 22:00:00,602.5,602.97,602.35,602.97,176.97886191999996
2016-09-23 23:00:00,602.93,602.98,602.32,602.96,141.58687332
2016-09-24 00:00:00,602.96,602.99,602.56,602.97,145.12783419000002
2016-09-24 01:00:00,602.98,603.1,602.72,603.06,85.76714461999998
2016-09-24 02:00:00,602.96,603.47,602.86,603.34,108.95909799999998
2016-09-24 03:00:00,603.34,605.25,603.34,605.25,223.39767257
2016-09-24 04:00:00,605.25,605.81,605.25,605.59,113.13231750999998
2016-09-24 05:00:00,605.58,605.6,605.34,605.6,90.39257955999999
2016-09-24 06:00:00,605.6,605.94,605.08,605.17,63.655069219999994
2016-09-24 07:00:00,605.09,605.15,603.44,603.74,134.18958077000005
2016-09-24 08:00:00,603.74,603.76,603.22,603.49,56.02944644000001
2016-09-24 09:00:00,603.4,603.72,603.03,603.25,35.074299190000005
2016-09-24 10:00:00,603.27,604.34,603.27,604.34,61.01800127999999
2016-09-24 11:00:00,604.33,604.6,603.95,604.31,79.22326753000003
2016-09-24 12:00:00,604.31,605.13,603.99,604.79,58.14245722000002
2016-09-24 13:00:00,604.77,605.24,604.58,605.23,102.31047204
2016-09-24 14:00:00,605.24,605.24,601.63,602.58,131.95909506
2016-09-24 15:00:00,602.58,603.76,601.08,603.5,144.30553676999995
2016-09-24 16:00:00,603.58,604.2,603.58,603.78,134.53457285999997
2016-09-24 17:00:00,603.8,603.93,602.66,602.9,142.36804480000006
2016-09-24 18:00:00,602.9,603.69,602.72,603.67,131.06144398000006
2016-09-24 19:00:00,603.67,603.99,603.38,603.85,116.35887075000001
2016-09-24 20:00:00,603.88,603.99,603.62,603.98,106.81365559
2016-09-24 21:00:00,603.98,603.99,603.4,603.91,147.46047973000003
2016-09-24 22:00:00,603.9,603.97,603.52,603.69,148.91849932000002
2016-09-24 23:00:00,603.68,603.69,603.1,603.68,86.29815854999998
2016-09-25 00:00:00,603.69,603.77,603.18,603.33,84.80581544000002
2016-09-25 01:00:00,603.33,603.48,602.67,602.84,139.01646778
2016-09-25 02:00:00,602.84,603.49,602.84,603.49,104.08570307999997
2016-09-25 03:00:00,603.49,603.49,602.66,603.29,110.83504970999996
2016-09-25 04:00:00,603.29,603.4,602.52,602.68,84.95936017000001
2016-09-25 05:00:00,602.68,603.12,602.48,603.03,54.956054189999996
2016-09-25 06:00:00,603.02,603.39,602.83,603.09,70.04743189999999
2016-09-25 07:00:00,603.04,603.25,602.87,603.09,32.542511600000005
2016-09-25 08:00:00,603.1,603.49,603.09,603.46,19.747772829999995
2016-09-25 09:00:00,603.46,603.49,603.31,603.48,36.067996470000004
2016-09-25 10:00:00,603.48,603.97,603.04,603.97,143.27914484000004
2016-09-25 11:00:00,603.97,603.97,603.55,603.56,24.249807749999995
2016-09-25 12:00:00,603.72,603.96,603.48,603.65,42.77841310000001
2016-09-25 13:00:00,603.76,603.8,601.81,601.82,102.04361356000001
2016-09-25 14:00:00,601.82,601.82,600.11,600.42,110.43602050999999
2016-09-25 15:00:00,600.42,600.42,600.1,600.23,107.42279536
2016-09-25 16:00:00,600.2,600.4,599.7,600.02,133.14588581
2016-09-25 17:00:00,599.96,600.81,599.42,600.68,142.74348404
2016-09-25 18:00:00,600.68,605.99,600.68,601.04,428.3668513299994
2016-09-25 19:00:00,601.03,601.1,600.41,600.65,110.31547405999999
2016-09-25 20:00:00,600.65,601.57,600.46,601.06,131.86173741
2016-09-25 21:00:00,601.02,601.35,600.64,600.78,174.26641831999996
2016-09-25 22:00:00,600.9,601.35,600.71,601.2,110.17133527
2016-09-25 23:00:00,601.29,601.77,600.9,601.67,79.03355961
2016-09-26 00:00:00,601.67,601.83,601.14,601.72,95.95926533999999
2016-09-26 01:00:00,601.71,601.98,601.51,601.94,98.91702213999996
2016-09-26 02:00:00,601.98,601.99,600.02,601.31,189.54538071999997
2016-09-26 03:00:00,601.32,602.2,601.32,602.2,99.07911675000003
2016-09-26 04:00:00,602.19,602.4,602.0,602.24,118.05323506
2016-09-26 05:00:00,602.39,602.72,601.51,602.28,125.86748936
2016-09-26 06:00:00,602.44,602.44,601.04,601.16,100.85859596000002
2016-09-26 07:00:00,601.17,602.47,601.16,602.47,64.63768559000002
2016-09-26 08:00:00,602.47,607.58,602.46,607.27,175.77051113
2016-09-26 09:00:00,607.4,607.41,606.97,607.4,30.03479967
2016-09-26 10:00:00,607.4,607.76,607.1,607.76,62.845813379999996
2016-09-26 11:00:00,607.76,607.78,607.09,607.17,74.31275696
2016-09-26 12:00:00,607.19,607.19,606.2,606.5,108.04497918999998
2016-09-26 13:00:00,606.49,606.99,606.44,606.98,134.15535304000002
2016-09-26 14:00:00,606.98,607.13,606.62,607.13,338.21098135
2016-09-26 15:00:00,607.01,607.57,606.72,607.15,198.91254698
2016-09-26 16:00:00,607.1,607.69,606.76,607.69,260.4898819499999
2016-09-26 17:00:00,607.69,607.99,606.17,606.72,391.8924456
2016-09-26 18:00:00,606.72,606.99,605.33,606.11,238.1565833800001
2016-09-26 19:00:00,606.19,606.73,605.32,606.26,363.1337278099999
2016-09-26 20:00:00,606.15,607.69,606.15,606.58,281.21371312
2016-09-26 21:00:00,606.6,607.0,606.23,606.8,262.0754635199999
2016-09-26 22:00:00,606.81,606.99,606.24,606.45,233.37958815000002
2016-09-26 23:00:00,606.55,607.28,605.81,607.08,246.78030392
2016-09-27 00:00:00,607.04,607.54,606.49,606.87,233.76230864000001
2016-09-27 01:00:00,607.09,607.32,606.25,606.91,215.81475732999994
2016-09-27 02:00:00,606.77,606.95,605.24,605.24,239.15460716999993
2016-09-27 03:00:00,605.34,606.49,604.84,606.02,151.15296693000002
2016-09-27 04:00:00,606.12,606.42,605.53,605.56,160.48702257999997
2016-09-27 05:00:00,605.55,606.74,605.55,606.03,106.04463334999998
2016-09-27 06:00:00,606.06,606.42,605.57,606.37,71.95268432
2016-09-27 07:00:00,606.32,606.87,606.25,606.5,63.962614349999996
2016-09-27 08:00:00,606.59,606.6,606.26,606.4,37.383527609999994
2016-09-27 09:00:00,606.44,606.54,605.8,605.9,56.83762062999999
2016-09-27 10:00:00,605.92,605.97,602.76,604.04,135.22415044000002
2016-09-27 11:00:00,604.05,604.51,603.23,604.15,76.22779023000001
2016-09-27 12:00:00,604.16,604.2,603.38,604.0,114.74888298000002
2016-09-27 13:00:00,604.06,604.61,602.98,603.65,268.57743502
2016-09-27 14:00:00,603.57,604.14,603.18,603.74,153.14388136
2016-09-27 15:00:00,603.73,605.09,603.33,605.0,219.11444852999992
2016-09-27 16:00:00,605.01,605.2,603.64,604.82,254.12422510999994
2016-09-27 17:00:00,604.82,605.23,604.24,604.83,203.96463538999996
2016-09-27 18:00:00,604.93,606.0,604.7,605.21,240.2504415599999
2016-09-27 19:00:00,605.31,605.9,604.74,605.9,303.7993224499999
2016-09-27 20:00:00,605.93,606.99,601.38,603.15,388.73159340000007
2016-09-27 21:00:00,603.28,603.5,602.14,602.91,289.11245517
2016-09-27 22:00:00,602.91,604.11,602.72,603.94,163.51199253000001
2016-09-27 23:00:00,603.94,605.78,603.71,605.71,198.43489176999995
2016-09-28 00:00:00,605.71,606.0,605.33,605.9,151.85882399
2016-09-28 01:00:00,605.9,606.0,605.15,605.27,172.54430356
2016-09-28 02:00:00,605.28,605.56,604.41,605.39,181.70850553999992
2016-09-28 03:00:00,605.39,605.53,604.24,604.47,184.93640085999994
2016-09-28 04:00:00,604.47,605.0,604.12,604.5,171.28688962999996
2016-09-28 05:00:00,604.5,604.55,603.82,604.02,138.86178191
2016-09-28 06:00:00,604.08,604.14,603.49,603.82,120.74429934999999
2016-09-28 07:00:00,603.8,604.03,603.56,604.03,59.95373818
2016-09-28 08:00:00,604.03,605.0,603.69,604.72,76.94837551000002
2016-09-28 09:00:00,604.72,605.21,604.61,605.21,47.19516768
2016-09-28 10:00:00,605.21,605.47,604.44,604.95,75.06863030000002
2016-09-28 11:00:00,604.92,605.1,604.14,604.14,78.42487419999998
2016-09-28 12:00:00,604.22,605.15,604.14,605.07,111.22350352999995
2016-09-28 13:00:00,605.1,605.6,604.72,605.6,112.49640913
2016-09-28 14:00:00,605.51,605.51,604.72,604.95,151.36596436999997
2016-09-28 15:00:00,604.98,604.99,604.72,604.99,202.9577502999999
2016-09-28 16:00:00,604.88,604.99,604.01,604.3,145.59933876
2016-09-28 17:00:00,604.38,604.74,603.5,603.99,250.58217273999995
2016-09-28 18:00:00,603.98,604.99,603.18,604.5,319.43282909
2016-09-28 19:00:00,604.69,604.99,604.07,604.98,171.91469638000004
2016-09-28 20:00:00,604.95,604.98,604.0,604.44,201.74923363000005
2016-09-28 21:00:00,604.44,605.01,604.28,605.01,184.19026055000006
2016-09-28 22:00:00,605.0,605.76,604.38,605.16,192.18712868999998
2016-09-28 23:00:00,605.13,605.16,604.12,605.04,206.78099431999993
2016-09-29 00:00:00,604.96,605.32,604.56,604.8,147.11198032000001
2016-09-29 01:00:00,604.79,605.17,604.14,604.31,146.40553085
2016-09-29 02:00:00,604.31,605.25,604.21,604.98,172.50421053999995
2016-09-29 03:00:00,604.98,604.99,604.27,604.86,166.53377714999996
2016-09-29 04:00:00,604.87,604.99,604.79,604.99,62.790567309999986
2016-09-29 05:00:00,604.99,605.37,604.77,605.03,127.84402460000004
2016-09-29 06:00:00,605.03,605.99,604.76,605.98,73.43431466000001
2016-09-29 07:00:00,605.98,605.99,603.87,603.94,279.23502021999997
2016-09-29 08:00:00,603.94,605.99,603.79,605.99,91.54250684
2016-09-29 09:00:00,605.99,606.89,605.03,605.03,118.55839502000002
2016-09-29 10:00:00,605.42,605.42,603.56,604.76,116.77768030000003
2016-09-29 11:00:00,604.83,606.25,604.64,606.13,115.18942635999998
2016-09-29 12:00:00,606.13,606.13,604.86,606.01,159.49780851
2016-09-29 13:00:00,605.95,606.13,604.83,604.98,194.13417649000002
2016-09-29 14:00:00,604.99,605.36,604.87,605.36,149.71502821
2016-09-29 15:00:00,605.37,605.73,605.17,605.47,260.69524932000013
2016-09-29 16:00:00,605.47,605.99,605.47,605.73,149.20917675000007
2016-09-29 17:00:00,605.74,605.98,604.24,605.63,356.69209048999994
2016-09-29 18:00:00,605.58,605.99,604.87,605.81,210.50526390999997
2016-09-29 19:00:00,605.86,606.13,605.11,606.12,267.99385004999993
2016-09-29 20:00:00,606.12,606.84,605.98,606.84,183.14335907999995
2016-09-29 21:00:00,606.83,606.84,606.44,606.69,141.85551624999997
2016-09-29 22:00:00,606.68,606.79,606.27,606.38,198.46469626999993
2016-09-29 23:00:00,606.36,606.47,604.92,605.99,216.99840756000006
2016-09-30 00:00:00,605.99,606.3,605.24,605.68,194.8467028
2016-09-30 01:00:00,605.59,605.96,605.45,605.77,238.78288333000003
2016-09-30 02:00:00,605.78,606.82,605.68,606.82,138.51785195999994
2016-09-30 03:00:00,606.81,606.84,606.26,606.69,90.78750185000003
2016-09-30 04:00:00,606.7,606.7,605.42,605.54,127.14052547
2016-09-30 05:00:00,605.54,605.98,605.12,605.68,93.79363464000002
2016-09-30 06:00:00,605.67,606.41,605.66,606.32,77.57090775000002
2016-09-30 07:00:00,606.27,606.84,605.0,606.44,270.5535776600001
2016-09-30 08:00:00,606.44,606.83,606.12,606.69,69.59947273
2016-09-30 09:00:00,606.7,606.79,606.11,606.5,78.98353454
2016-09-30 10:00:00,606.6,606.8,606.03,606.22,135.26254970999997
2016-09-30 11:00:00,606.33,606.48,606.0,606.37,100.86110266
2016-09-30 12:00:00,606.37,606.55,606.1,606.35,148.36054233000002
2016-09-30 13:00:00,606.36,606.73,606.19,606.19,173.10566097
2016-09-30 14:00:00,606.29,606.5,606.15,606.39,155.95062677
2016-09-30 15:00:00,606.3,606.5,606.0,606.49,233.8925150599999
2016-09-30 16:00:00,606.49,606.5,606.14,606.22,197.23283045999997
2016-09-30 17:00:00,606.32,606.83,605.97,606.76,282.3988157099999
2016-09-30 18:00:00,606.77,606.78,605.58,605.85,253.96651294999998
2016-09-30 19:00:00,605.85,606.25,605.18,606.24,275.72512775000007
2016-09-30 20:00:00,606.24,606.25,605.5,605.73,222.08565048000003
2016-09-30 21:00:00,605.74,606.5,605.32,605.55,248.23631518999986
2016-09-30 22:00:00,605.44,606.95,605.0,606.93,591.9277585499999
2016-09-30 23:00:00,606.93,608.99,606.45,608.99,227.23676861000007
2016-10-01 00:00:00,608.99,611.76,608.98,611.64,345.97754164
2016-10-01 01:00:00,611.78,612.9,611.57,612.9,205.19121502000002
2016-10-01 02:00:00,612.9,613.6,611.52,611.62,226.57382274000005
2016-10-01 03:00:00,611.63,611.87,611.08,611.68,164.86693983999993
2016-10-01 04:00:00,611.67,612.51,611.64,612.51,97.05416765000004
2016-10-01 05:00:00,612.51,612.68,611.94,612.6,153.57561201
2016-10-01 06:00:00,612.6,612.68,612.26,612.61,110.89209445
2016-10-01 07:00:00,612.68,613.41,612.48,613.2,51.98443126999999
2016-10-01 08:00:00,613.2,613.26,612.59,612.99,58.62689015999999
2016-10-01 09:00:00,612.99,613.85,612.8,613.85,96.19164050999998
2016-10-01 10:00:00,613.85,613.87,612.66,613.36,100.54872206000003
2016-10-01 11:00:00,613.4,613.95,613.26,613.95,74.19037483999999
2016-10-01 12:00:00,613.88,613.96,613.42,613.82,76.14104163000003
2016-10-01 13:00:00,613.82,613.82,613.21,613.74,139.97810371
2016-10-01 14:00:00,613.74,614.91,613.71,614.91,146.96594194000005
2016-10-01 15:00:00,614.91,615.91,614.65,615.91,217.26300633000005
2016-10-01 16:00:00,615.9,616.7,615.65,616.48,144.50280798000003
2016-10-01 17:00:00,616.47,616.52,615.87,615.87,144.05807167999998
2016-10-01 18:00:00,616.09,616.43,614.63,616.4,130.53458920999998
2016-10-01 19:00:00,616.43,617.19,616.41,616.5,137.01265612
2016-10-01 20:00:00,616.49,616.51,616.28,616.51,131.28898046
2016-10-01 21:00:00,616.51,616.72,614.79,614.79,258.72858157999997
2016-10-01 22:00:00,614.79,615.75,614.03,615.74,147.83219961999998
2016-10-01 23:00:00,615.83,616.0,615.05,615.65,120.03650666000001
2016-10-02 00:00:00,615.65,615.9,615.08,615.36,114.05905844999997
2016-10-02 01:00:00,615.27,615.85,615.27,615.6,111.09028207000003
2016-10-02 02:00:00,615.6,615.81,615.19,615.8,128.11201122999998
2016-10-02 03:00:00,615.82,615.84,614.91,615.22,87.15817039999999
2016-10-02 04:00:00,615.17,615.73,615.17,615.54,89.75545134
2016-10-02 05:00:00,615.51,615.84,612.67,613.0,141.01076030000004
2016-10-02 06:00:00,613.0,613.49,612.91,613.49,72.86705941000002
2016-10-02 07:00:00,613.5,613.83,613.22,613.37,43.282561920000006
2016-10-02 08:00:00,613.36,613.91,613.23,613.91,31.496563620000007
2016-10-02 09:00:00,613.9,614.4,613.65,614.17,53.39617537
2016-10-02 10:00:00,614.21,614.28,613.23,613.56,124.95598855999998
2016-10-02 11:00:00,613.6,613.6,612.03,612.21,157.47651197999997
2016-10-02 12:00:00,612.21,612.53,611.82,611.85,105.87154027000001
2016-10-02 13:00:00,611.85,612.08,610.91,611.08,169.68256727
2016-10-02 14:00:00,611.09,611.09,610.58,610.99,105.89814488999998
2016-10-02 15:00:00,610.99,610.99,608.66,609.44,222.27043298000004
2016-10-02 16:00:00,609.43,611.07,609.43,611.04,107.35693762999999
2016-10-02 17:00:00,611.04,611.19,610.24,610.98,122.94551951000001
2016-10-02 18:00:00,610.91,611.02,610.45,611.0,150.29767764
2016-10-02 19:00:00,610.99,611.45,610.63,611.45,176.20491500000006
2016-10-02 20:00:00,611.45,611.95,611.43,611.84,194.76005361
2016-10-02 21:00:00,611.88,611.93,611.16,611.42,194.25753658000005
2016-10-02 22:00:00,611.42,612.0,611.38,612.0,118.09161778999997
2016-10-02 23:00:00,612.0,612.53,611.97,612.4,89.59435357999999
2016-10-03 00:00:00,612.42,612.44,611.77,612.19,133.06223132999997
2016-10-03 01:00:00,612.14,612.53,611.7,612.53,233.87755119000002
2016-10-03 02:00:00,612.53,614.63,612.52,614.29,340.73198089999994
2016-10-03 03:00:00,614.29,615.0,614.23,614.85,214.10382171
2016-10-03 04:00:00,614.88,614.9,613.7,613.92,126.01331471000005
2016-10-03 05:00:00,613.92,614.41,613.73,614.4,93.12866508999998
2016-10-03 06:00:00,614.41,615.24,614.4,615.07,82.31691097000001
2016-10-03 07:00:00,615.06,615.08,614.4,614.54,48.769158230000016
2016-10-03 08:00:00,614.55,614.67,614.4,614.53,59.96553505
2016-10-03 09:00:00,614.53,614.59,614.32,614.37,63.19326180000001
2016-10-03 10:00:00,614.47,614.62,614.23,614.37,67.10650066999999
2016-10-03 11:00:00,614.4,614.48,614.03,614.23,106.11218004000001
2016-10-03 12:00:00,614.23,614.48,614.11,614.26,77.64015455999997
2016-10-03 13:00:00,614.26,614.35,613.5,613.6,166.23431179000002
2016-10-03 14:00:00,613.79,613.94,613.23,613.46,165.60754625
2016-10-03 15:00:00,613.43,613.43,611.18,611.25,346.6133167600001
2016-10-03 16:00:00,611.18,612.45,610.7,612.38,263.0026919100001
2016-10-03 17:00:00,612.38,612.67,611.41,612.49,232.67037523000002
2016-10-03 18:00:00,612.48,613.26,611.78,612.39,445.50603471000016
2016-10-03 19:00:00,612.39,612.5,611.81,612.18,178.69201757999994
2016-10-03 20:00:00,612.17,612.81,611.81,612.63,265.49236436000007
2016-10-03 21:00:00,612.61,612.9,612.01,612.75,236.26828609000006
2016-10-03 22:00:00,612.72,612.99,612.55,612.79,298.20698079000005
2016-10-03 23:00:00,612.81,612.99,612.65,612.99,192.46762332999998
2016-10-04 00:00:00,612.99,613.06,612.65,612.78,203.55151193999998
2016-10-04 01:00:00,612.8,612.99,612.65,612.79,211.09095566000008
2016-10-04 02:00:00,612.79,613.23,612.75,612.88,164.46815288999997
2016-10-04 03:00:00,612.88,612.93,606.93,610.01,691.2590225900002
2016-10-04 04:00:00,610.01,610.85,609.48,610.59,175.67771957999997
2016-10-04 05:00:00,610.59,611.07,610.22,610.61,113.36072151999998
2016-10-04 06:00:00,610.5,610.65,610.14,610.54,91.26575827
2016-10-04 07:00:00,610.55,610.68,609.86,610.12,106.86221302999999
2016-10-04 08:00:00,610.02,610.7,609.92,610.43,90.93208428999998
2016-10-04 09:00:00,610.46,610.55,610.06,610.26,33.10139119
2016-10-04 10:00:00,610.27,610.43,609.9,610.42,80.01087349999997
2016-10-04 11:00:00,610.42,610.78,610.2,610.67,77.86399415
2016-10-04 12:00:00,610.65,611.59,610.55,611.31,141.81340558999997
2016-10-04 13:00:00,611.44,611.82,611.03,611.4,136.63775877
2016-10-04 14:00:00,611.4,611.86,610.9,611.09,261.66930023000003
2016-10-04 15:00:00,611.1,611.43,609.99,610.98,326.84309728000005
2016-10-04 16:00:00,610.98,610.99,610.31,610.74,277.8889993699999
2016-10-04 17:00:00,610.72,610.99,609.54,609.6,246.00429945999997
2016-10-04 18:00:00,609.66,610.42,609.54,609.79,320.37937223
2016-10-04 19:00:00,609.79,609.91,609.14,609.8,384.4943899100001
2016-10-04 20:00:00,609.8,610.36,609.16,609.33,335.96625157999995
2016-10-04 21:00:00,609.33,609.69,609.01,609.38,178.11772889
