time,open,high,low,close,EMA,MA,MA,MA,MA,MA,Volume,Volume MA,RSI,Plot,Plot
2019-07-15T18:15:00Z,142.86,143.06,142.85,143.06,3625.779828775638,142.10549999999998,142.4977499999999,142.7870000000003,142.8169999999994,142.86199999999954,4656,3372,67.61238056932078,23.603759226718772,24.500803533742985
2019-07-15T18:30:00Z,143.03,143.03,142.91,142.97,3720.6238630205107,142.1383333333333,142.5259999999999,142.8025000000003,142.82999999999942,142.90999999999954,4100,3355.3,62.7204670680254,23.852351515020505,24.408167531068344
2019-07-15T18:45:00Z,142.98,143.09,142.95,143.06,3656.4990904164088,142.17383333333328,142.55574999999993,142.83950000000027,142.85299999999944,142.95399999999952,3400,3205.6,65.4152389361349,24.85342451591783,24.471775671761126
2019-07-15T19:00:00Z,143.07,143.24,143.07,143.15,4145.199272333127,142.21066666666658,142.58774999999991,142.86250000000027,142.89499999999944,143.01999999999953,6100,3605.6,67.91307709839285,26.459767643493457,24.755774524865746
2019-07-15T19:15:00Z,143.15,143.23,143.12,143.19,4556.159417866502,142.25149999999994,142.61999999999992,142.88100000000026,142.93999999999943,143.08599999999953,6200,3765.6,68.98521454152208,28.113685948695828,25.23547615684147
2019-07-15T19:30:00Z,143.16,143.24,143.12,143.23,4324.9275342932015,142.29449999999994,142.6527499999999,142.90800000000027,142.99099999999945,143.11999999999952,3400,3795.6,70.06248038832408,29.81490763671856,25.88968065396677
2019-07-15T19:45:00Z,143.22,143.29,143.18,143.28,6379.142027434562,142.33899999999994,142.6844999999999,142.92600000000027,143.04599999999942,143.1819999999995,14596,4975.2,71.39974900006052,31.647099740560645,26.712169094908752
2019-07-16T13:30:00Z,143.21,143.55,143.2,143.2,6792.71362194765,142.37999999999997,142.71199999999988,142.94350000000026,143.08199999999945,143.20999999999952,8447,5619.9,66.29703085156628,31.821746679568122,27.44210874986009
2019-07-16T13:45:00Z,143.14,143.75,143.07,143.68,6102.77089755812,142.42899999999997,142.7492499999999,142.98500000000027,143.16799999999947,143.31599999999955,3343,5814.2,76.94397982535496,35.93971278452887,28.6560521833842
2019-07-16T14:00:00Z,143.61,143.75,143.53,143.64,6176.416718046496,142.47366666666665,142.7874999999999,143.02150000000026,143.24599999999947,143.40599999999955,6471,6071.3,74.82271965732917,38.36976258933387,30.043725098519868
2019-07-16T14:15:00Z,143.63,144,143.61,143.97,7553.933374437196,142.52416666666662,142.8332499999999,143.07700000000025,143.33699999999948,143.55399999999955,13064,6912.1,79.77629382642957,42.48907113276813,31.821631674841047
2019-07-16T14:30:00Z,143.99,144.03,143.87,143.97,6723.146699549757,142.5736666666666,142.8812499999999,143.13350000000023,143.43699999999947,143.69199999999955,3400,6842.1,79.77629382642957,45.53746766974502,33.781036816970186
2019-07-16T14:45:00Z,143.91,143.94,143.62,143.72,6418.517359639805,142.6181666666666,142.9222499999999,143.17800000000022,143.50299999999947,143.79599999999954,5200,7022.1,68.01834996824783,43.898081975891785,35.22632898253041
2019-07-16T15:00:00Z,143.75,143.77,143.59,143.73,6619.413887711844,142.66333333333327,142.9599999999999,143.22800000000024,143.56099999999947,143.80599999999953,7423,7154.4,68.22011898026014,42.724461138560834,36.297490719106186
2019-07-16T15:15:00Z,143.76,143.81,143.66,143.79,6495.531110169475,142.70633333333328,142.99524999999988,143.28050000000022,143.62099999999947,143.83599999999953,6000,7134.4,69.46488877381664,42.17959042480308,37.13779067706289
2019-07-16T15:30:00Z,143.79,143.81,143.73,143.76,5982.22488813558,142.72216666666662,143.0274999999999,143.33250000000024,143.67399999999947,143.79399999999953,3929,7187.3,68.03008511334264,41.30285708814274,37.73280016436001
2019-07-16T15:45:00Z,143.78,143.78,143.45,143.45,5785.779910508464,142.73599999999996,143.0484999999999,143.3685000000002,143.69099999999946,143.68999999999951,5000,6227.7,55.3155737284634,36.10798814692842,37.50068416186978
2019-07-16T16:00:00Z,143.43,143.46,143.21,143.27,5448.6239284067715,142.75116666666662,143.06849999999991,143.3900000000002,143.69799999999947,143.5999999999995,4100,5793,49.52742234605629,29.70633408374291,36.38720557928023
2019-07-16T16:15:00Z,143.22,143.26,143.11,143.21,5840.899142725417,142.76866666666663,143.0847499999999,143.4095000000002,143.65099999999944,143.4959999999995,7410,6199.7,47.73439341679741,24.048897879658536,34.62459019361999
2019-07-16T16:30:00Z,143.2,143.31,143.16,143.25,5540.719314180334,142.78866666666664,143.0987499999999,143.4290000000002,143.61199999999945,143.38799999999952,4340,5986.6,49.05845179898781,19.9466391927175,32.527740050633916
2019-07-16T16:45:00Z,143.26,143.38,143.21,143.38,5492.575451344267,142.81349999999995,143.11599999999993,143.44500000000022,143.55299999999946,143.3119999999995,5300,5210.2,53.20738550931098,17.75226994567059,30.416958607067727
2019-07-16T17:00:00Z,143.4,143.57,143.4,143.52,5460.460361075414,142.84149999999997,143.13749999999993,143.47250000000022,143.50799999999944,143.3259999999995,5332,5403.4,57.245813728459645,17.162967028790185,28.523531238742365
2019-07-16T17:15:00Z,143.53,143.55,143.41,143.41,4808.368288860331,142.8671666666666,143.16474999999994,143.4900000000002,143.47699999999946,143.35399999999953,2200,5103.4,53.34982753669469,15.445139877067328,26.65518961564593
2019-07-16T17:30:00Z,143.38,143.485,143.37,143.37,4586.694631088265,142.8921666666666,143.18174999999994,143.5010000000002,143.44099999999943,143.3859999999995,3700,4731.1,51.96487294279911,13.636170626569522,24.795329760063588
2019-07-16T17:45:00Z,143.345,143.345,143.22,143.23,4489.355704870612,142.91433333333327,143.19199999999995,143.5030000000002,143.38499999999945,143.38199999999952,4100,4541.1,47.333362959073604,10.643880930048901,22.773694212918635
2019-07-16T18:00:00Z,143.25,143.36,143.23,143.31,4311.484563896489,142.93749999999994,143.20749999999995,143.5070000000002,143.33999999999943,143.3679999999995,3600,4508.2,50.071815052775385,8.970668012859198,20.801833327195858
2019-07-16T18:15:00Z,143.3,143.31,143.13,143.17,4469.187651117191,142.95683333333326,143.21374999999995,143.5015000000002,143.31199999999944,143.2979999999995,5100,4518.2,45.603062559631425,6.1463862859145095,18.70819803558424
2019-07-16T18:30:00Z,143.17,143.35,143.11,143.33,4515.350120893753,142.97733333333326,143.22574999999995,143.5080000000002,143.31799999999944,143.28199999999953,4700,4578.2,50.98678641378693,5.389368354003415,16.80550808107269
2019-07-16T18:45:00Z,143.34,143.44,143.3,143.38,4511.880096715003,142.99716666666657,143.23899999999995,143.49300000000022,143.33499999999944,143.2839999999995,4498,4287,52.566675488204616,5.254861556692318,15.155415720446925
2019-07-16T19:00:00Z,143.36,143.5,143.34,143.42,4789.704077372002,143.0189999999999,143.25174999999996,143.48200000000023,143.35199999999946,143.3219999999995,5901,4443.1,53.84834302973238,5.521354445019839,13.77912125252877
2019-07-16T19:15:00Z,143.4,143.56,143.38,143.47,5662.963261897601,143.04116666666656,143.26699999999997,143.45700000000022,143.36099999999948,143.3539999999995,9156,4828.7,55.4681283772882,6.209420143995734,12.697735379881193
2019-07-16T19:30:00Z,143.47,143.72,143.47,143.63,6190.3706095180805,143.0674999999999,143.28674999999996,143.44000000000023,143.37199999999947,143.44599999999951,8300,5125.5,60.27308696933526,8.27341038125126,12.065688951505487
2019-07-16T19:45:00Z,143.63,143.74,143.49,143.49,8012.696487614465,143.0909999999999,143.30324999999996,143.42850000000024,143.37999999999948,143.4779999999995,15302,6435.7,54.71043829822722,8.391056126642148,11.540741405096439
2019-07-17T13:30:00Z,143.74,143.78,143.27,143.4,8548.557190091571,143.11066666666656,143.31999999999996,143.41200000000023,143.3829999999995,143.4819999999995,10692,7134.9,51.42472737555292,7.4992314840127134,10.96338284494162
2019-07-17T13:45:00Z,143.35,143.35,142.59,143.14,8413.245752073257,143.12333333333325,143.32999999999998,143.37950000000023,143.37399999999948,143.4259999999995,7872,7512.1,43.32903972939722,4.013628669062351,9.97056081981601
2019-07-17T14:00:00Z,143.2,143.2,142.71,142.83,7627.996601658606,143.12933333333325,143.33274999999998,143.33300000000023,143.32599999999948,143.2979999999995,4487,7600.8,36.04322089255249,-1.7510271061582854,8.29604825896254
2019-07-17T14:15:00Z,142.76,142.76,142.47,142.62,7722.397281326885,143.12949999999992,143.32999999999998,143.2915000000002,143.27099999999945,143.0959999999995,8100,7900.8,32.10488537587487,-7.9747330364915285,5.97165093104053
2019-07-17T14:30:00Z,142.58,142.61,142.14,142.14,8077.917825061508,143.1239999999999,143.31249999999997,143.2350000000002,143.15199999999945,142.8259999999995,9500,8380.8,25.300056162298446,-16.390961956518044,2.776991947103591
2019-07-17T14:45:00Z,142.11,142.6,141.96,142.6,8138.334260049206,143.1246666666666,143.307,143.20450000000022,143.07399999999944,142.6659999999995,8380,8769,38.70772121807654,-17.832343205198143,-0.16719878893951368
2019-07-17T15:00:00Z,142.66,142.97,142.39,142.97,8930.667408039364,143.12933333333325,143.30975,143.1905000000002,143.02899999999943,142.63199999999952,12100,9388.9,46.954921623579466,-15.472991784592908,-2.353740645461427
2019-07-17T15:15:00Z,142.95,142.98,142.68,142.71,9419.533926431492,143.12966666666657,143.301,143.1570000000002,142.95299999999943,142.60799999999952,11375,9610.8,42.6155650520186,-15.425533886896291,-4.221139679952122
2019-07-17T15:30:00Z,142.71,142.85,142.66,142.83,8835.627141145193,143.13249999999988,143.29749999999999,143.1225000000002,142.87299999999942,142.64999999999952,6500,9430.8,45.135715785529875,-14.434297093002742,-5.680162167530782
2019-07-17T15:45:00Z,142.87,143.12,142.86,143.02,9543.501712916153,143.14416666666656,143.29649999999998,143.1030000000002,142.8259999999994,142.8259999999995,12375,9138.1,48.957952119399245,-12.25927906911631,-6.620036010614429
2019-07-17T16:00:00Z,143.02,143.04,142.74,143.04,11541.001370332922,143.14999999999992,143.29375,143.0865000000002,142.7899999999994,142.9139999999995,19531,10022,49.357897445146,-10.480432195844045,-7.171521179932945
2019-07-17T16:15:00Z,142.99,143.25,142.8,142.98,13836.001096266338,143.15266666666656,143.2885,143.0740000000002,142.77399999999938,142.9159999999995,23016,11536.4,48.13925079259485,-9.456828288392344,-7.497993623998574
2019-07-17T16:30:00Z,142.97,143.07,142.91,143.04,14014.400877013071,143.15849999999992,143.28375,143.06050000000022,142.7949999999994,142.9819999999995,14728,12560.5,49.48247315327308,-8.222889703925532,-7.601550206845282
2019-07-17T16:45:00Z,143.02,143.02,142.72,142.81,12971.520701610458,143.15666666666658,143.27200000000002,143.0425000000002,142.8139999999994,142.9779999999995,8800,12630.5,44.70273117353552,-8.620249432131363,-7.747078667600436
2019-07-17T17:00:00Z,142.79,142.92,142.77,142.82,11508.816561288366,143.15616666666656,143.26250000000002,143.01700000000022,142.88199999999938,142.9379999999995,5658,12246.3,44.951705046214926,-8.865186081489737,-7.906808298156051
2019-07-17T17:15:00Z,142.84,142.99,142.77,142.99,11142.453249030692,143.1584999999999,143.24525,142.99750000000023,142.9209999999994,142.9279999999995,9677,12376,49.143768725022554,-7.840517493545513,-7.897338183211688
2019-07-17T17:30:00Z,142.98,143.02,142.92,142.96,9893.962599224553,143.1593333333332,143.22825,142.9745000000002,142.9199999999994,142.92399999999952,4900,11656,48.44268605507945,-7.197949780510888,-7.797425554254431
2019-07-17T17:45:00Z,142.94,143.27,142.91,143.23,11082.170079379643,143.16549999999987,143.20974999999999,142.96250000000023,142.97199999999938,142.96199999999953,15835,12102,54.705549741391955,-4.73442054355701,-7.3598534098690855
2019-07-17T18:00:00Z,143.18,143.18,142.7,142.71,11067.736063503715,143.16333333333316,143.17825,142.9165000000002,142.9599999999994,142.94199999999955,11010,12553,43.69642392529314,-6.079325741145104,-7.17692088576566
2019-07-17T18:15:00Z,142.7,142.85,142.66,142.83,10462.988850802973,143.16333333333316,143.15599999999998,142.88350000000023,142.9409999999994,142.94399999999956,8044,12119.9,46.37821711755351,-6.280914296745073,-7.048919944477005
2019-07-17T18:30:00Z,142.82,142.91,142.72,142.82,9850.391080642377,143.16483333333318,143.13324999999998,142.85450000000023,142.9189999999994,142.90999999999954,7400,10906.8,46.180813855942695,-6.499388418014385,-6.97041544069663
2019-07-17T18:45:00Z,142.81,142.94,142.7,142.72,10203.912864513903,143.16449999999983,143.10649999999998,142.83350000000024,142.8929999999994,142.86199999999954,11618,9767,44.156759582890224,-7.28417031922921,-7.015237566201285
2019-07-17T19:00:00Z,142.72,142.92,142.69,142.85,11543.130291611122,143.16666666666652,143.08374999999998,142.83450000000022,142.8739999999994,142.78599999999955,16900,9984.2,47.385226300887375,-6.99474639489068,-7.0123102560140556
2019-07-17T19:15:00Z,142.865,142.96,142.8,142.89,12832.104233288897,143.16933333333319,143.06975,142.84800000000024,142.88199999999938,142.82199999999952,17988,10903,48.37422028271841,-6.4759526833234755,-6.935687745629687
2019-07-17T19:30:00Z,142.9,143.06,142.84,142.9,15109.283386631118,143.17033333333316,143.0605,142.88600000000025,142.8899999999994,142.8359999999995,24218,12759,48.634167376511535,-5.978522226982062,-6.7989498143943115
2019-07-17T19:45:00Z,142.9,143.18,142.9,143.12,20198.626709304895,143.17533333333319,143.05825,142.91200000000023,142.9029999999994,142.8959999999995,40556,15846.9,54.10880157304514,-3.9630078908047492,-6.393815253881517
2019-07-18T13:30:00Z,142.56,146.68,142.56,146.27,26094.301367443917,143.23216666666653,143.13375,143.07700000000025,143.2339999999994,143.60599999999948,49677,20324.6,82.63957842773726,16.276847777170456,-3.155149106588378
2019-07-18T13:45:00Z,146.255,147.8,145.86,147.14,32387.441093955134,143.3001666666665,143.22775,143.29850000000025,143.6249999999994,144.4639999999995,57560,24497.1,85.34883291422216,31.328546326281003,1.7710930981072481
2019-07-18T14:00:00Z,147.11,147.3,146.45,146.95,33321.75287516411,143.3664999999999,143.31349999999998,143.50450000000023,144.0489999999994,145.2759999999995,37059,27102,82.32713148924023,39.37947668132678,7.1437193242814665
2019-07-18T14:15:00Z,146.9,147.87,146.81,147.79,32007.402300131285,143.44533333333322,143.42299999999997,143.74300000000022,144.54499999999942,146.2539999999995,26750,28972.6,84.87641975056428,46.59546314634283,12.779682727433089
2019-07-18T14:30:00Z,147.8,147.97,147.16,147.95,31136.921840105028,143.52533333333324,143.53749999999997,143.98850000000022,145.05799999999942,147.21999999999952,27655,30998.1,85.3110578571747,51.73125275737516,18.344192731710528
2019-07-18T14:45:00Z,147.92,148.92,147.9,148.9,37563.53747208402,143.6204999999999,143.67924999999997,144.28450000000024,145.67599999999942,147.7459999999995,63270,36163.3,87.59133019636957,56.84377695668384,23.844133335278144
2019-07-18T15:00:00Z,148.9,149.14,148.35,148.68,37068.229977667215,143.71133333333324,143.81349999999998,144.56650000000022,146.25899999999945,148.05399999999952,35087,37982,84.32661988914572,59.270420819643164,28.90503154733029
2019-07-18T15:15:00Z,148.69,148.98,148.02,148.24,33316.18398213377,143.7939999999999,143.94024999999996,144.83800000000022,146.79399999999947,148.31199999999953,18308,38014,78.06008813170314,58.8031917612601,33.176197292177406
2019-07-18T15:30:00Z,148.21,148.59,148.1,148.22,30399.747185707016,143.87766666666656,144.06249999999997,145.1080000000002,147.32599999999945,148.39799999999954,18734,37465.6,77.77715967276191,58.35877042068749,36.773707739107415
2019-07-18T15:45:00Z,148.23,148.61,148,148.47,28624.197748565613,143.95749999999987,144.18974999999998,145.3820000000002,147.86099999999948,148.50199999999955,21522,35562.2,78.81099837791932,58.33678547896103,39.85414741622936
2019-07-18T16:00:00Z,148.45,148.69,148.27,148.55,25576.35819885249,144.0393333333332,144.31799999999998,145.66150000000022,148.08899999999946,148.43199999999953,13385,31933,79.14534041817403,58.42089948497556,42.50654056890739
2019-07-18T16:15:00Z,148.57,148.92,148.5,148.83,24570.48655908199,144.1203333333332,144.45199999999997,145.9415000000002,148.25799999999944,148.46199999999953,20547,28231.7,80.31604059138692,58.841000206771234,44.84003480288794
2019-07-18T16:30:00Z,148.84,148.95,148.575,148.59,21480.78924726559,144.1973333333332,144.57599999999996,146.2355000000002,148.42199999999943,148.53199999999953,9122,25438,76.35925815068991,58.01202326355297,46.7217474401258
2019-07-18T16:45:00Z,148.62,148.74,148.47,148.48,18704.631397812474,144.27666666666656,144.70074999999997,146.5180000000002,148.49099999999945,148.58399999999955,7600,23523,74.54652689694173,56.81026880523057,48.162964777997914
2019-07-18T17:00:00Z,148.52,148.81,148.41,148.76,17953.30511824998,144.3604999999999,144.83474999999999,146.81500000000023,148.57199999999943,148.64199999999954,14948,22252.3,76.10173370176295,56.21538345995687,49.31331030399205
2019-07-18T17:15:00Z,148.755,148.81,148.53,148.81,17346.044094599984,144.44416666666655,144.9765,147.11950000000022,148.56299999999942,148.69399999999956,14917,17417,76.37927712385651,55.80014686573477,50.240001241383865
2019-07-18T17:30:00Z,148.8,149.26,148.69,149.19,19167.635275679986,144.53466666666654,145.13549999999998,147.43650000000022,148.6139999999994,148.76599999999956,26454,16553.7,78.42959465282567,56.00169732011271,51.06310068120227
2019-07-18T17:45:00Z,149.13,149.2,148.71,149.14,20496.908220543988,144.62949999999987,145.2985,147.74900000000022,148.70399999999944,148.87599999999955,25814,17304.3,77.47664525745692,55.91035637197647,51.7555657798843
2019-07-18T18:00:00Z,149.15,149.81,149.12,149.62,22960.52657643519,144.7353333333332,145.48549999999997,148.0850000000002,148.84399999999943,149.10399999999953,32815,18712.4,79.99020094864146,56.53945448394288,52.438978451892666
2019-07-18T18:15:00Z,149.6,149.97,149.28,149.88,22361.02126114815,144.84649999999985,145.66749999999996,148.42300000000023,148.98499999999942,149.32799999999955,19963,18556.5,81.21319714671961,57.42915680526832,53.151861073803474
2019-07-18T18:30:00Z,149.87,149.98,149.65,149.92,20660.21700891852,144.95766666666654,145.84124999999997,148.60550000000023,149.12199999999945,149.54999999999956,13857,18603.7,81.40153207735482,58.21355187516167,53.874959759711786
2019-07-18T18:45:00Z,149.96,150.15,149.73,150.1,21169.173607134817,145.06966666666656,146.02599999999998,148.75350000000023,149.24899999999943,149.73199999999957,23205,18869.5,82.2632199412062,59.122393446210864,54.62459314349737
2019-07-18T19:00:00Z,150.07,150.29,149.99,150.25,20312.538885707854,145.1818333333332,146.21149999999997,148.91850000000025,149.41499999999945,149.95399999999955,16886,19645.9,82.9712614537118,60.09214289533661,55.4056716794744
2019-07-18T19:15:00Z,150.27,150.31,149.38,149.67,22796.031108566283,145.28616666666656,146.37774999999996,149.01250000000024,149.53399999999945,149.96399999999954,32730,22158.9,71.14494709100703,57.53339730970593,55.70963248379319
2019-07-18T19:30:00Z,149.68,149.79,149.49,149.53,24497.024886853025,145.38883333333322,146.53999999999996,149.09150000000028,149.61099999999945,149.89399999999955,31301,23794.2,68.60309564795793,54.66153748994054,55.55990462752853
2019-07-18T19:45:00Z,149.46,149.76,149.24,149.63,32292.81990948242,145.49549999999988,146.70624999999998,149.12800000000027,149.69299999999944,149.83599999999956,63476,28650.1,69.44289391435798,52.48913522590673,55.1212232844397
2019-07-19T13:30:00Z,150.01,150.93,149.73,150.49,30182.455927585936,145.61516666666654,146.89249999999998,149.2185000000003,149.82299999999944,149.91399999999956,21741,28178.8,75.50975900097853,52.26033224050796,54.71252456387802
2019-07-19T13:45:00Z,150.41,150.67,150.11,150.21,26995.76474206875,145.73249999999987,147.07749999999996,149.3170000000003,149.92999999999944,149.90599999999955,14249,27022.3,70.59533754978855,50.51596762589274,54.113016429880126
2019-07-19T14:00:00Z,150.17,150.32,149.83,150.01,24325.411793655,145.8438333333332,147.25724999999997,149.4065000000003,149.96899999999943,149.97399999999956,13644,25105.2,67.22955393956589,48.03777703373742,53.245125087574024
2019-07-19T14:15:00Z,150,150.25,149.71,149.77,22096.929434924,145.95033333333322,147.42675,149.4715000000003,149.9579999999994,150.02199999999957,13183,24427.2,63.3277100829082,44.76664245453827,52.033913282854634
2019-07-19T14:30:00Z,149.78,150.05,149.56,149.98,20254.5435479392,146.05966666666654,147.60224999999997,149.5430000000003,149.9639999999994,150.0919999999996,12885,24330,65.22929568451025,42.589458887151956,50.68470551203997
2019-07-19T14:45:00Z,150.06,150.19,149.86,150.1,18555.43483835136,146.17016666666657,147.774,149.6065000000003,149.9639999999994,150.01399999999958,11759,23185.4,66.30451293661521,41.097605498464496,49.3151197958149
2019-07-19T15:00:00Z,150.11,150.43,149.93,150.39,17537.34787068109,146.28283333333323,147.966,149.6965000000003,149.97799999999938,150.04999999999956,13465,22843.3,68.81431493232897,40.53812943040323,48.06126402932752
2019-07-19T15:15:00Z,150.32,150.46,150.22,150.34,16731.07829654487,146.3969999999999,148.15375,149.7895000000003,150.04499999999936,150.1159999999996,13506,20920.9,67.87559068955396,39.81550346687532,46.88329823469149
2019-07-19T15:30:00Z,150.35,150.63,150.35,150.57,15750.862637235896,146.5164999999999,148.34750000000003,149.88000000000028,150.14899999999938,150.27599999999956,11830,18973.8,69.90905951982991,39.76363519267277,45.8662035144031
2019-07-19T15:45:00Z,150.58,150.86,150.56,150.79,15821.490109788716,146.64399999999992,148.54925,149.9790000000003,150.26499999999936,150.43799999999956,16104,14236.6,71.75103736112496,40.24387584692925,45.06301384762112
2019-07-19T16:00:00Z,150.805,150.99,150.78,150.98,15872.792087830972,146.77983333333324,148.7525,150.06850000000028,150.31399999999937,150.61399999999955,16078,13670.3,73.27270316277354,41.08984345925296,44.49541807785424
2019-07-19T16:15:00Z,150.96,151.18,150.84,151.1,16592.233670264777,146.92116666666658,148.95774999999998,150.1665000000003,150.40299999999937,150.75599999999957,19470,14192.4,74.217323106523,42.070390707049256,44.14898559631067
2019-07-19T16:30:00Z,151.08,151.37,151.02,151.15,15540.786936211822,147.07133333333326,149.164,150.2430000000003,150.51699999999937,150.91799999999955,11335,13961.5,74.61982700692079,43.00085172218215,43.98496647143517
2019-07-19T16:45:00Z,151.2,151.43,151.14,151.43,14723.629548969457,147.21849999999992,149.37175,150.3205000000003,150.68299999999937,151.08999999999955,11455,13788.7,76.80372820372595,44.44833903882902,44.051162552491434
2019-07-19T17:00:00Z,151.43,151.49,151.21,151.29,13457.903639175565,147.35716666666661,149.49724999999998,150.3890000000003,150.81399999999937,151.18999999999954,8395,13339.7,73.4027381876125,44.76080158059484,44.152539556506206
2019-07-19T17:15:00Z,151.28,151.37,151.28,151.32,11462.322911340452,147.50066666666663,149.60174999999998,150.4500000000003,150.93599999999938,151.25799999999953,3480,12511.8,73.67178164084778,45.093600521793434,44.28697683726153
2019-07-19T17:30:00Z,151.31,151.46,151.29,151.42,12388.258329072361,147.64383333333328,149.71349999999998,150.5085000000003,151.0389999999994,151.32199999999952,16092,12774.5,74.59431040569743,45.62317171035363,44.477861819131824
2019-07-19T17:45:00Z,151.47,151.58,151.35,151.42,12076.20666325789,147.7838333333333,149.80424999999997,150.5960000000003,151.14699999999942,151.37599999999952,10828,12506.7,74.59431040569743,46.06887315066086,44.705149152207404
2019-07-19T18:00:00Z,151.47,151.47,151.03,151.03,13090.165330606313,147.91699999999994,149.88124999999997,150.6710000000003,151.19299999999942,151.2959999999995,17146,13038.3,64.38944865622757,43.68551355746883,44.559486924387606
2019-07-19T18:15:00Z,151.07,151.09,150.51,150.57,14322.33226448505,148.04349999999994,149.92299999999997,150.7180000000003,151.17099999999942,151.1519999999995,19251,13353,54.85687080773683,38.54037686717592,43.69961405907165
2019-07-19T18:30:00Z,150.58,150.71,150.36,150.48,13684.66581158804,148.16749999999993,149.96799999999996,150.71750000000029,151.1209999999994,150.98399999999953,11134,12858.6,53.197452597611985,33.79508435667649,42.28468124444377
2019-07-19T18:45:00Z,150.48,150.53,150.25,150.32,12687.732649270432,148.2926666666666,150.01999999999995,150.7230000000003,151.0429999999994,150.7639999999995,8700,11781.6,50.285211928402155,28.89403208539214,40.37173136457925
2019-07-19T19:00:00Z,150.28,150.29,150.03,150.17,15147.586119416346,148.4151666666666,150.06874999999997,150.7310000000003,150.94499999999942,150.5139999999995,24987,13146.8,47.651496026670806,23.94838346724726,38.02553880781753
2019-07-19T19:15:00Z,150.18,150.32,150.05,150.18,15738.868895533076,148.53499999999994,150.11149999999995,150.7515000000003,150.81999999999942,150.3439999999995,18104,13811.7,47.84760448567808,19.94064809110149,35.44198299114381
2019-07-19T19:30:00Z,150.2,150.34,150,150.13,17877.89511642646,148.65449999999996,150.15099999999995,150.7590000000003,150.7039999999994,150.2559999999995,26434,15615.6,46.90151202038786,16.3034850295401,32.707911853771854
2019-07-19T19:45:00Z,150.11,150.23,149.7,149.78,30050.116093141172,148.76366666666664,150.17474999999996,150.74300000000034,150.54999999999941,150.11599999999947,78739,23141.5,40.817348264371134,11.13989871854216,29.626767120167614
2019-07-22T13:30:00Z,150.23,151.19,150.23,150.75,27622.492874512936,148.89766666666665,150.22874999999993,150.76100000000034,150.4829999999994,150.2019999999995,17912,23323.5,57.33570929531206,11.588855487887967,27.049922601270524
2019-07-22T13:45:00Z,150.73,151.41,150.73,151.41,26397.99429961035,149.04066666666665,150.30199999999996,150.81450000000032,150.4819999999994,150.4499999999995,21500,24390.7,64.57975219574507,14.806780584797881,25.300902313203004
2019-07-22T14:00:00Z,151.38,151.94,151.26,151.29,26307.59543968828,149.18183333333334,150.36524999999995,150.8505000000003,150.5079999999994,150.67199999999949,25946,25270.7,62.50182106832773,16.506258015134886,24.04452455633613
2019-07-22T14:15:00Z,151.29,151.37,150.56,150.64,24415.876351750623,149.31383333333332,150.41099999999994,150.8430000000003,150.5149999999994,150.7739999999995,16849,25030.5,52.624492721055915,14.269615152099114,22.648108927159413
2019-07-22T14:30:00Z,150.65,150.87,150.45,150.51,22575.5010814005,149.4415,150.44399999999996,150.81950000000032,150.5179999999994,150.91999999999948,15214,25438.5,50.89223300572955,11.954110978231554,21.120394934455433
2019-07-22T14:45:00Z,150.53,150.57,150.32,150.43,20640.4008651204,149.56716666666668,150.47624999999996,150.7860000000003,150.5289999999994,150.85599999999948,12900,25858.5,49.80571829883796,9.800880941276256,19.50332150685841
2019-07-22T15:00:00Z,150.4,150.58,150.31,150.38,19131.32069209632,149.69183333333334,150.49524999999997,150.74750000000031,150.54999999999941,150.6499999999995,13095,24669.3,49.10016191236181,7.882572884107902,17.843214560751193
2019-07-22T15:15:00Z,150.41,150.76,150.35,150.74,17074.656553677058,149.81883333333332,150.51674999999994,150.7130000000003,150.6059999999994,150.5399999999995,8848,23743.7,54.13777511805487,7.830380455100772,16.41280968851542
2019-07-22T15:30:00Z,150.65,150.83,150.53,150.71,15359.725242941646,149.8928333333333,150.53649999999996,150.6840000000003,150.6639999999994,150.55399999999952,8500,21950.3,53.66115554225171,7.646870549729335,15.160532668688838
2019-07-22T15:45:00Z,150.68,150.74,150.55,150.55,13767.780194353316,149.94966666666662,150.54774999999995,150.6455000000003,150.7409999999994,150.56199999999953,7400,14816.4,51.07834981110511,6.7365404198681444,13.957105204571596
2019-07-22T16:00:00Z,150.56,150.57,150.38,150.53,12399.224155482652,150.0093333333333,150.55474999999996,150.6010000000003,150.7189999999994,150.5819999999995,6925,13717.7,50.7495296492572,5.90281076299794,12.806491712918216
2019-07-22T16:15:00Z,150.51,150.78,150.51,150.62,11679.979324386122,150.05649999999997,150.57849999999993,150.56100000000032,150.6399999999994,150.6299999999995,8803,12448,52.23953332421628,5.6080048706764165,11.778136449740817
2019-07-22T16:30:00Z,150.63,150.675,150.55,150.64,10423.983459508898,150.10133333333326,150.60624999999996,150.5415000000003,150.57499999999942,150.6099999999995,5400,10393.4,52.58284189684094,5.452734444003876,10.874507591778396
2019-07-22T16:45:00Z,150.64,150.85,150.585,150.81,10159.186767607118,150.1331666666666,150.63574999999997,150.55350000000027,150.59199999999942,150.6299999999995,9100,9618.5,55.5102271702691,6.100772129617134,10.192545382898215
2019-07-22T17:00:00Z,150.87,150.87,150.6,150.71,10349.949414085695,150.16699999999992,150.64124999999996,150.56500000000028,150.61199999999943,150.66199999999952,11113,9208.4,53.42097003481554,6.113420760303893,9.609813293956169
