,Close_x,Name,Datetime,Close_y,Diff
356,3815.0,A031510,2016-08-01 15:00:00,3800.0,0.003947368421052632
464,2576.0,A067630,2016-08-01 15:00:00,2566.0,0.003897116134060795
1015,5671.0,A101680,2016-08-01 15:00:00,5649.0,0.0038944946008143033
705,13000.0,A160550,2016-08-01 15:00:00,12950.0,0.003861003861003861
910,2610.0,A131180,2016-08-01 15:00:00,2600.0,0.0038461538461538464
65,3925.0,A134580,2016-08-01 15:00:00,3910.0,0.0038363171355498722
893,7920.0,A094850,2016-08-01 15:00:00,7890.0,0.0038022813688212928
489,5380.0,A048770,2016-08-01 15:00:00,5360.0,0.0037313432835820895
620,4070.0,A025550,2016-08-01 15:00:00,4055.0,0.0036991368680641184
938,13900.0,A060240,2016-08-01 15:00:00,13850.0,0.0036101083032490976
597,9533.0,A069410,2016-08-01 15:00:00,9499.0,0.003579324139383093
389,14100.0,A095660,2016-08-01 15:00:00,14050.0,0.0035587188612099642
964,32057.0,A192410,2016-08-01 15:00:00,31944.0,0.0035374405209115953
719,4300.0,A066900,2016-08-01 15:00:00,4285.0,0.003500583430571762
868,8630.0,A080010,2016-08-01 15:00:00,8600.0,0.0034883720930232558
656,2905.0,A092300,2016-08-01 15:00:00,2895.0,0.0034542314335060447
925,1495.0,A043260,2016-08-01 15:00:00,1490.0,0.003355704697986577
172,6030.0,A069330,2016-08-01 15:00:00,6010.0,0.0033277870216306157
603,1530.0,A033050,2016-08-01 15:00:00,1525.0,0.003278688524590164
400,929.0,A058400,2016-08-01 15:00:00,926.0,0.0032397408207343412
649,3120.0,A033290,2016-08-01 15:00:00,3110.0,0.003215434083601286
972,9700.0,A105550,2016-08-01 15:00:00,9670.0,0.0031023784901758012
289,4224.0,A050890,2016-08-01 15:00:00,4211.0,0.0030871526953217764
274,3315.0,A079190,2016-08-01 15:00:00,3305.0,0.0030257186081694403
36,33775.0,A018120,2016-08-01 15:00:00,33674.0,0.002999346676961454
350,20290.0,A104540,2016-08-01 15:00:00,20230.0,0.002965892239248641
209,8883.0,A222980,2016-08-01 15:00:00,8857.0,0.0029355312182454555
880,7060.0,A067310,2016-08-01 15:00:00,7040.0,0.002840909090909091
1038,7070.0,A131390,2016-08-01 15:00:00,7050.0,0.0028368794326241137
748,3585.0,A093380,2016-08-01 15:00:00,3575.0,0.002797202797202797
40,1795.0,A033170,2016-08-01 15:00:00,1790.0,0.002793296089385475
928,3625.0,A133750,2016-08-01 15:00:00,3615.0,0.0027662517289073307
859,3654.0,A053060,2016-08-01 15:00:00,3644.0,0.0027442371020856204
202,18700.0,A003100,2016-08-01 15:00:00,18650.0,0.002680965147453083
313,3820.0,A182690,2016-08-01 15:00:00,3810.0,0.0026246719160104987
553,6545.0,A189690,2016-08-01 15:00:00,6528.0,0.0026041666666666665
610,4005.0,A033130,2016-08-01 15:00:00,3995.0,0.0025031289111389237
543,8290.0,A095910,2016-08-01 15:00:00,8270.0,0.0024183796856106408
574,4210.0,A017480,2016-08-01 15:00:00,4200.0,0.002380952380952381
168,30943.0,A049180,2016-08-01 15:00:00,30870.0,0.002364755425979916
451,2563.0,A184230,2016-08-01 15:00:00,2557.0,0.0023464998044583495
875,4300.0,A060480,2016-08-01 15:00:00,4290.0,0.002331002331002331
762,4390.0,A115480,2016-08-01 15:00:00,4380.0,0.00228310502283105
1030,2283.0,A016920,2016-08-01 15:00:00,2278.0,0.0021949078138718174
77,4910.0,A042600,2016-08-01 15:00:00,4900.0,0.0020408163265306124
324,49900.0,A100120,2016-08-01 15:00:00,49800.0,0.002008032128514056
225,12575.0,A208370,2016-08-01 15:00:00,12550.0,0.00199203187250996
24,5030.0,A094480,2016-08-01 15:00:00,5020.0,0.00199203187250996
334,5088.0,A036690,2016-08-01 15:00:00,5078.0,0.0019692792437967705
1013,4084.0,A073570,2016-08-01 15:00:00,4076.0,0.001962708537782139
398,5270.0,A126870,2016-08-01 15:00:00,5260.0,0.0019011406844106464
31,5360.0,A024800,2016-08-01 15:00:00,5350.0,0.001869158878504673
504,26800.0,A115310,2016-08-01 15:00:00,26750.0,0.001869158878504673
298,2755.0,A040300,2016-08-01 15:00:00,2750.0,0.0018181818181818182
376,56200.0,A053800,2016-08-01 15:00:00,56100.0,0.0017825311942959
638,2855.0,A009520,2016-08-01 15:00:00,2850.0,0.0017543859649122807
220,2288.0,A046070,2016-08-01 15:00:00,2284.0,0.0017513134851138354
453,5740.0,A137950,2016-08-01 15:00:00,5730.0,0.0017452006980802793
699,29981.0,A099320,2016-08-01 15:00:00,29930.0,0.0017039759438690278
874,8348.0,A123750,2016-08-01 15:00:00,8334.0,0.00167986561075114
618,6110.0,A081580,2016-08-01 15:00:00,6100.0,0.001639344262295082
977,6430.0,A025870,2016-08-01 15:00:00,6420.0,0.001557632398753894
154,3215.0,A032080,2016-08-01 15:00:00,3210.0,0.001557632398753894
98,12639.0,A206400,2016-08-01 15:00:00,12620.0,0.0015055467511885896
460,13390.0,A036480,2016-08-01 15:00:00,13370.0,0.0014958863126402393
164,8134.0,A043650,2016-08-01 15:00:00,8122.0,0.0014774686037921695
831,6830.0,A062860,2016-08-01 15:00:00,6820.0,0.001466275659824047
864,3465.0,A024940,2016-08-01 15:00:00,3460.0,0.001445086705202312
397,3485.0,A048830,2016-08-01 15:00:00,3480.0,0.0014367816091954023
384,7110.0,A038680,2016-08-01 15:00:00,7100.0,0.0014084507042253522
173,7160.0,A060300,2016-08-01 15:00:00,7150.0,0.0013986013986013986
658,7200.0,A150900,2016-08-01 15:00:00,7190.0,0.0013908205841446453
491,7550.0,A053350,2016-08-01 15:00:00,7540.0,0.001326259946949602
470,3785.0,A130740,2016-08-01 15:00:00,3780.0,0.0013227513227513227
561,3885.0,A099440,2016-08-01 15:00:00,3880.0,0.001288659793814433
373,3970.0,A032540,2016-08-01 15:00:00,3965.0,0.0012610340479192938
263,8240.0,A096640,2016-08-01 15:00:00,8230.0,0.001215066828675577
134,825.0,A023760,2016-08-01 15:00:00,824.0,0.0012135922330097086
600,8440.0,A121440,2016-08-01 15:00:00,8430.0,0.0011862396204033216
866,8780.0,A032850,2016-08-01 15:00:00,8770.0,0.0011402508551881414
978,1770.0,A089230,2016-08-01 15:00:00,1768.0,0.0011312217194570137
1037,4465.0,A950110,2016-08-01 15:00:00,4460.0,0.0011210762331838565
855,4069.0,A095190,2016-08-01 15:00:00,4068.0,0.0002458210422812193
8,4585.0,A026150,2016-08-01 15:00:00,4584.0,0.0002181500872600349
949,4964.0,A101330,2016-08-01 15:00:00,4963.0,0.00020149103364900262
326,5404.0,A049520,2016-08-01 15:00:00,5403.0,0.00018508236165093466
345,7720.0,A066110,2016-08-01 15:00:00,7719.0,0.00012955045990413266
89,10599.0,A142210,2016-08-01 15:00:00,10598.0,9.435742592942064e-05
105,12290.0,A031980,2016-08-01 15:00:00,12289.0,8.137358613394092e-05
578,15282.0,A051370,2016-08-01 15:00:00,15281.0,6.54407434068451e-05
124,16050.0,A034230,2016-08-01 15:00:00,16050.0,0.0
677,2040.0,A222080,2016-08-01 15:00:00,2040.0,0.0
643,2755.0,A029960,2016-08-01 15:00:00,2755.0,0.0
249,9060.0,A006910,2016-08-01 15:00:00,9060.0,0.0
546,4790.0,A008370,2016-08-01 15:00:00,4790.0,0.0
240,2670.0,A032280,2016-08-01 15:00:00,2670.0,0.0
237,14300.0,A065680,2016-08-01 15:00:00,14300.0,0.0
146,8970.0,A159580,2016-08-01 15:00:00,8970.0,0.0
149,12000.0,A012620,2016-08-01 15:00:00,12000.0,0.0
233,8810.0,A049430,2016-08-01 15:00:00,8810.0,0.0
877,4280.0,A093520,2016-08-01 15:00:00,4280.0,0.0
932,16350.0,A018310,2016-08-01 15:00:00,16350.0,0.0
218,57200.0,A039840,2016-08-01 15:00:00,57200.0,0.0
687,2820.0,A049470,2016-08-01 15:00:00,2820.0,0.0
201,3865.0,A058110,2016-08-01 15:00:00,3865.0,0.0
166,4260.0,A088910,2016-08-01 15:00:00,4260.0,0.0
170,4255.0,A090150,2016-08-01 15:00:00,4255.0,0.0
520,6004.0,A177350,2016-08-01 15:00:00,6004.0,0.0
109,6300.0,A080420,2016-08-01 15:00:00,6300.0,0.0
280,6130.0,A060370,2016-08-01 15:00:00,6130.0,0.0
262,10100.0,A237750,2016-08-01 15:00:00,10100.0,0.0
757,3930.0,A068330,2016-08-01 15:00:00,3930.0,0.0
475,22400.0,A009300,2016-08-01 15:00:00,22400.0,0.0
655,3660.0,A065950,2016-08-01 15:00:00,3660.0,0.0
428,3510.0,A101400,2016-08-01 15:00:00,3510.0,0.0
426,4300.0,A017510,2016-08-01 15:00:00,4300.0,0.0
349,10500.0,A213090,2016-08-01 15:00:00,10500.0,0.0
807,5270.0,A014470,2016-08-01 15:00:00,5270.0,0.0
29,29350.0,A140410,2016-08-01 15:00:00,29350.0,0.0
417,12400.0,A108380,2016-08-01 15:00:00,12400.0,0.0
28,4750.0,A123410,2016-08-01 15:00:00,4750.0,0.0
414,3335.0,A042510,2016-08-01 15:00:00,3335.0,0.0
1027,16000.0,A069110,2016-08-01 15:00:00,16000.0,0.0
788,3600.0,A100660,2016-08-01 15:00:00,3600.0,0.0
381,5400.0,A006140,2016-08-01 15:00:00,5400.0,0.0
408,3190.0,A033100,2016-08-01 15:00:00,3190.0,0.0
1031,1565.0,A099220,2016-08-01 15:00:00,1565.0,0.0
645,7740.0,A038460,2016-08-01 15:00:00,7740.0,0.0
784,1770.0,A031330,2016-08-01 15:00:00,1770.0,0.0
1011,1166.0,A043100,2016-08-01 15:00:00,1166.0,0.0
759,7250.0,A109080,2016-08-01 15:00:00,7250.0,0.0
824,9350.0,A069510,2016-08-01 15:00:00,9350.0,0.0
79,12998.0,A006730,2016-08-01 15:00:00,12998.0,0.0
566,2156.0,A054630,2016-08-01 15:00:00,2156.0,0.0
671,11050.0,A036930,2016-08-01 15:00:00,11050.0,0.0
269,4240.0,A032620,2016-08-01 15:00:00,4240.0,0.0
462,3450.0,A031310,2016-08-01 15:00:00,3450.0,0.0
180,14450.0,A120240,2016-08-01 15:00:00,14450.0,0.0
87,2040.0,A033600,2016-08-01 15:00:00,2040.0,0.0
455,16050.0,A085660,2016-08-01 15:00:00,16050.0,0.0
301,24850.0,A240810,2016-08-01 15:00:00,24850.0,0.0
67,3000.0,A106240,2016-08-01 15:00:00,3000.0,0.0
308,9390.0,A080520,2016-08-01 15:00:00,9390.0,0.0
309,2600.0,A049720,2016-08-01 15:00:00,2600.0,0.0
63,42050.0,A058470,2016-08-01 15:00:00,42050.0,0.0
533,4950.0,A045660,2016-08-01 15:00:00,4955.0,-0.0010090817356205853
617,9790.0,A136510,2016-08-01 15:00:00,9800.0,-0.0010204081632653062
219,3755.0,A067900,2016-08-01 15:00:00,3759.0,-0.0010641127959563714
522,9220.0,A014620,2016-08-01 15:00:00,9230.0,-0.0010834236186348862
626,4455.0,A038500,2016-08-01 15:00:00,4460.0,-0.0011210762331838565
596,4430.0,A091340,2016-08-01 15:00:00,4435.0,-0.0011273957158962795
667,8190.0,A211270,2016-08-01 15:00:00,8200.0,-0.0012195121951219512
507,3745.0,A065350,2016-08-01 15:00:00,3750.0,-0.0013333333333333333
272,2957.0,A053590,2016-08-01 15:00:00,2961.0,-0.0013508949679162446
973,7350.0,A041460,2016-08-01 15:00:00,7360.0,-0.001358695652173913
718,21964.0,A065560,2016-08-01 15:00:00,21994.0,-0.0013640083659179777
194,6393.0,A037070,2016-08-01 15:00:00,6402.0,-0.0014058106841611997
1036,17025.0,A214180,2016-08-01 15:00:00,17050.0,-0.001466275659824047
999,6650.0,A040420,2016-08-01 15:00:00,6660.0,-0.0015015015015015015
627,3275.0,A207760,2016-08-01 15:00:00,3280.0,-0.001524390243902439
169,6450.0,A086040,2016-08-01 15:00:00,6460.0,-0.0015479876160990713
388,6370.0,A011560,2016-08-01 15:00:00,6380.0,-0.001567398119122257
552,3180.0,A189860,2016-08-01 15:00:00,3185.0,-0.0015698587127158557
738,6080.0,A036890,2016-08-01 15:00:00,6090.0,-0.0016420361247947454
632,5480.0,A091590,2016-08-01 15:00:00,5490.0,-0.0018214936247723133
871,5380.0,A105740,2016-08-01 15:00:00,5390.0,-0.0018552875695732839
26,5310.0,A023410,2016-08-01 15:00:00,5320.0,-0.0018796992481203006
242,5020.0,A017000,2016-08-01 15:00:00,5030.0,-0.0019880715705765406
567,5020.0,A014200,2016-08-01 15:00:00,5030.0,-0.0019880715705765406
860,4830.0,A193250,2016-08-01 15:00:00,4840.0,-0.002066115702479339
659,9410.0,A215200,2016-08-01 15:00:00,9430.0,-0.0021208907741251328
594,9180.0,A031860,2016-08-01 15:00:00,9200.0,-0.002173913043478261
822,4117.0,A032500,2016-08-01 15:00:00,4126.0,-0.0021812893843916625
35,8680.0,A023160,2016-08-01 15:00:00,8700.0,-0.0022988505747126436
254,2150.0,A053050,2016-08-01 15:00:00,2155.0,-0.002320185614849188
401,4185.0,A115500,2016-08-01 15:00:00,4195.0,-0.0023837902264600714
986,4110.0,A053110,2016-08-01 15:00:00,4120.0,-0.0024271844660194173
956,7725.0,A222800,2016-08-01 15:00:00,7744.0,-0.002453512396694215
405,2020.0,A217620,2016-08-01 15:00:00,2025.0,-0.0024691358024691358
171,3965.0,A019990,2016-08-01 15:00:00,3975.0,-0.0025157232704402514
392,1975.0,A042110,2016-08-01 15:00:00,1980.0,-0.0025252525252525255
74,19450.0,A228850,2016-08-01 15:00:00,19500.0,-0.002564102564102564
418,704.39,KOSDAQ,2016-08-01 15:00:00,706.24,-0.0026195061169008026
435,1900.0,A049120,2016-08-01 15:00:00,1905.0,-0.0026246719160104987
662,7360.0,A048430,2016-08-01 15:00:00,7380.0,-0.0027100271002710027
511,3655.0,A036640,2016-08-01 15:00:00,3665.0,-0.002728512960436562
1021,2558.0,A066790,2016-08-01 15:00:00,2565.0,-0.0027290448343079924
252,35600.0,A052400,2016-08-01 15:00:00,35700.0,-0.0028011204481792717
137,6234.0,A013310,2016-08-01 15:00:00,6253.0,-0.0030385415000799615
265,6480.0,A114630,2016-08-01 15:00:00,6500.0,-0.003076923076923077
505,6726.0,A018620,2016-08-01 15:00:00,6747.0,-0.0031124944419742106
188,9470.0,A158310,2016-08-01 15:00:00,9500.0,-0.003157894736842105
576,5358.0,A083550,2016-08-01 15:00:00,5375.0,-0.0031627906976744186
112,6190.0,A219130,2016-08-01 15:00:00,6210.0,-0.00322061191626409
992,4625.0,A147830,2016-08-01 15:00:00,4640.0,-0.003232758620689655
797,9210.0,A178780,2016-08-01 15:00:00,9240.0,-0.003246753246753247
994,6130.0,A008470,2016-08-01 15:00:00,6150.0,-0.0032520325203252032
857,6110.0,A022100,2016-08-01 15:00:00,6130.0,-0.0032626427406199023
901,2426.0,A208140,2016-08-01 15:00:00,2434.0,-0.003286770747740345
370,3000.0,A050110,2016-08-01 15:00:00,3010.0,-0.0033222591362126247
987,14900.0,A093320,2016-08-01 15:00:00,14950.0,-0.0033444816053511705
881,8830.0,A071200,2016-08-01 15:00:00,8860.0,-0.003386004514672686
633,26427.0,A206640,2016-08-01 15:00:00,26517.0,-0.0033940491005769883
795,14350.0,A042420,2016-08-01 15:00:00,14400.0,-0.003472222222222222
693,2272.0,A064520,2016-08-01 15:00:00,2280.0,-0.0035087719298245615
833,13900.0,A048910,2016-08-01 15:00:00,13950.0,-0.0035842293906810036
312,13900.0,A035600,2016-08-01 15:00:00,13950.0,-0.0035842293906810036
255,20745.0,A085370,2016-08-01 15:00:00,20820.0,-0.0036023054755043226
777,13750.0,A060590,2016-08-01 15:00:00,13800.0,-0.0036231884057971015
2,4085.0,A057030,2016-08-01 15:00:00,4100.0,-0.003658536585365854
544,1360.0,A016600,2016-08-01 15:00:00,1365.0,-0.003663003663003663
778,5380.0,A080470,2016-08-01 15:00:00,5400.0,-0.003703703703703704
580,2685.0,A214870,2016-08-01 15:00:00,2695.0,-0.0037105751391465678
564,2144.0,A060230,2016-08-01 15:00:00,2152.0,-0.0037174721189591076
886,52600.0,A115180,2016-08-01 15:00:00,52800.0,-0.003787878787878788
976,8874.0,A052420,2016-08-01 15:00:00,8908.0,-0.003816793893129771
128,781.0,A224060,2016-08-01 15:00:00,784.0,-0.003826530612244898
82,3805.0,A060310,2016-08-01 15:00:00,3820.0,-0.003926701570680628
990,12154.0,A127120,2016-08-01 15:00:00,12202.0,-0.003933781347320112
825,12650.0,A049830,2016-08-01 15:00:00,12700.0,-0.003937007874015748
704,7580.0,A115440,2016-08-01 15:00:00,7610.0,-0.003942181340341655
291,4970.0,A049480,2016-08-01 15:00:00,4990.0,-0.004008016032064128
782,12400.0,A052330,2016-08-01 15:00:00,12450.0,-0.004016064257028112
258,9880.0,A041440,2016-08-01 15:00:00,9920.0,-0.004032258064516129
1005,2432.0,A033430,2016-08-01 15:00:00,2442.0,-0.004095004095004095
1033,36000.0,A031390,2016-08-01 15:00:00,36150.0,-0.004149377593360996
402,11950.0,A178920,2016-08-01 15:00:00,12000.0,-0.004166666666666667
666,9520.0,A228340,2016-08-01 15:00:00,9560.0,-0.0041841004184100415
967,2133.0,A053270,2016-08-01 15:00:00,2142.0,-0.004201680672268907
329,2365.0,A220260,2016-08-01 15:00:00,2375.0,-0.004210526315789474
261,10097.0,A049550,2016-08-01 15:00:00,10140.0,-0.004240631163708087
1009,9240.0,A019540,2016-08-01 15:00:00,9280.0,-0.004310344827586207
829,682.0,A019550,2016-08-01 15:00:00,685.0,-0.004379562043795621
637,6680.0,A053160,2016-08-01 15:00:00,6710.0,-0.004470938897168405
828,8237.0,A054450,2016-08-01 15:00:00,8275.0,-0.00459214501510574
273,7133.0,A212560,2016-08-01 15:00:00,7166.0,-0.004605079542283003
575,2160.0,A065770,2016-08-01 15:00:00,2170.0,-0.004608294930875576
665,1511.0,A060380,2016-08-01 15:00:00,1518.0,-0.00461133069828722
624,3185.0,A067010,2016-08-01 15:00:00,3200.0,-0.0046875
706,3170.0,A001810,2016-08-01 15:00:00,3185.0,-0.004709576138147566
661,73027.0,A084990,2016-08-01 15:00:00,73373.0,-0.0047156310904556175
473,10550.0,A073490,2016-08-01 15:00:00,10600.0,-0.0047169811320754715
490,5033.0,A005670,2016-08-01 15:00:00,5057.0,-0.004745896776745106
960,10450.0,A149980,2016-08-01 15:00:00,10500.0,-0.004761904761904762
494,4594.0,A039610,2016-08-01 15:00:00,4616.0,-0.004766031195840554
469,2075.0,A006580,2016-08-01 15:00:00,2085.0,-0.004796163069544364
789,6190.0,A064480,2016-08-01 15:00:00,6220.0,-0.00482315112540193
318,2467.0,A052670,2016-08-01 15:00:00,2479.0,-0.004840661557079467
796,7596.0,A058450,2016-08-01 15:00:00,7633.0,-0.004847373247740076
467,4065.0,A122350,2016-08-01 15:00:00,4085.0,-0.004895960832313341
644,9949.0,A049070,2016-08-01 15:00:00,9998.0,-0.0049009801960392075
991,10000.0,A131030,2016-08-01 15:00:00,10050.0,-0.004975124378109453
725,9880.0,A109860,2016-08-01 15:00:00,9930.0,-0.005035246727089627
484,19700.0,A086960,2016-08-01 15:00:00,19800.0,-0.005050505050505051
681,979.0,A024850,2016-08-01 15:00:00,984.0,-0.00508130081300813
1010,5720.0,A039860,2016-08-01 15:00:00,5750.0,-0.0052173913043478265
335,4162.0,A101000,2016-08-01 15:00:00,4184.0,-0.005258126195028681
635,5650.0,A066130,2016-08-01 15:00:00,5680.0,-0.00528169014084507
734,4888.0,A021650,2016-08-01 15:00:00,4914.0,-0.005291005291005291
549,4444.0,A067990,2016-08-01 15:00:00,4468.0,-0.005371530886302597
297,7390.0,A028080,2016-08-01 15:00:00,7430.0,-0.005383580080753701
702,9220.0,A131290,2016-08-01 15:00:00,9270.0,-0.005393743257820928
127,3650.0,A045340,2016-08-01 15:00:00,3670.0,-0.005449591280653951
679,7989.0,A079000,2016-08-01 15:00:00,8033.0,-0.005477405701481389
155,6171.0,A023600,2016-08-01 15:00:00,6205.0,-0.005479452054794521
715,6157.0,A053950,2016-08-01 15:00:00,6191.0,-0.005491842997900178
660,3545.0,A039020,2016-08-01 15:00:00,3565.0,-0.005610098176718092
758,5290.0,A085910,2016-08-01 15:00:00,5320.0,-0.005639097744360902
690,3520.0,A050860,2016-08-01 15:00:00,3540.0,-0.005649717514124294
69,1755.0,A003310,2016-08-01 15:00:00,1765.0,-0.0056657223796034
340,4300.0,A002290,2016-08-01 15:00:00,4325.0,-0.005780346820809248
138,2867.0,A900260,2016-08-01 15:00:00,2884.0,-0.005894590846047157
465,6710.0,A035610,2016-08-01 15:00:00,6750.0,-0.005925925925925926
792,11233.0,A097520,2016-08-01 15:00:00,11300.0,-0.005929203539823008
560,16750.0,A166480,2016-08-01 15:00:00,16850.0,-0.005934718100890208
519,9644.0,A088390,2016-08-01 15:00:00,9702.0,-0.0059781488352916926
821,3320.0,A083650,2016-08-01 15:00:00,3340.0,-0.005988023952095809
110,4980.0,A056700,2016-08-01 15:00:00,5010.0,-0.005988023952095809
66,2480.0,A050760,2016-08-01 15:00:00,2495.0,-0.006012024048096192
584,6445.0,A035810,2016-08-01 15:00:00,6484.0,-0.0060148056755089455
182,2635.0,A024740,2016-08-01 15:00:00,2651.0,-0.006035458317615994
763,4940.0,A094820,2016-08-01 15:00:00,4970.0,-0.006036217303822937
21,16250.0,A084650,2016-08-01 15:00:00,16350.0,-0.0061162079510703364
588,3220.0,A024060,2016-08-01 15:00:00,3240.0,-0.006172839506172839
130,4025.0,A052600,2016-08-01 15:00:00,4050.0,-0.006172839506172839
454,3828.0,A024910,2016-08-01 15:00:00,3852.0,-0.006230529595015576
243,118639.0,A145020,2016-08-01 15:00:00,119388.0,-0.00627366234462425
294,2295.0,A022220,2016-08-01 15:00:00,2310.0,-0.006493506493506494
448,11223.0,A114810,2016-08-01 15:00:00,11297.0,-0.006550411613702753
200,37850.0,A122870,2016-08-01 15:00:00,38100.0,-0.006561679790026247
463,15100.0,A174880,2016-08-01 15:00:00,15200.0,-0.006578947368421052
157,906.0,A094860,2016-08-01 15:00:00,912.0,-0.006578947368421052
0,2260.0,A032680,2016-08-01 15:00:00,2275.0,-0.006593406593406593
513,1495.0,A072770,2016-08-01 15:00:00,1505.0,-0.006644518272425249
123,1480.0,A035890,2016-08-01 15:00:00,1490.0,-0.006711409395973154
320,14650.0,A032190,2016-08-01 15:00:00,14750.0,-0.006779661016949152
457,6578.0,A005710,2016-08-01 15:00:00,6623.0,-0.006794504001207912
851,2915.0,A220630,2016-08-01 15:00:00,2935.0,-0.0068143100511073255
177,4653.0,A046310,2016-08-01 15:00:00,4685.0,-0.006830309498399146
72,2180.0,A104480,2016-08-01 15:00:00,2195.0,-0.00683371298405467
449,1450.0,A159910,2016-08-01 15:00:00,1460.0,-0.00684931506849315
1003,8700.0,A036560,2016-08-01 15:00:00,8760.0,-0.00684931506849315
304,7170.0,A066700,2016-08-01 15:00:00,7220.0,-0.006925207756232687
459,5700.0,A056360,2016-08-01 15:00:00,5740.0,-0.006968641114982578
502,7110.0,A030190,2016-08-01 15:00:00,7160.0,-0.006983240223463687
32,1410.0,A900110,2016-08-01 15:00:00,1420.0,-0.007042253521126761
1014,5580.0,A037440,2016-08-01 15:00:00,5620.0,-0.0071174377224199285
347,2075.0,A051780,2016-08-01 15:00:00,2090.0,-0.007177033492822967
493,8240.0,A013990,2016-08-01 15:00:00,8300.0,-0.007228915662650603
510,1370.0,A043340,2016-08-01 15:00:00,1380.0,-0.007246376811594203
609,2035.0,A060540,2016-08-01 15:00:00,2050.0,-0.007317073170731708
215,8100.0,A036030,2016-08-01 15:00:00,8160.0,-0.007352941176470588
1026,13500.0,A187220,2016-08-01 15:00:00,13600.0,-0.007352941176470588
230,13500.0,A018680,2016-08-01 15:00:00,13600.0,-0.007352941176470588
55,6630.0,A114450,2016-08-01 15:00:00,6680.0,-0.0074850299401197605
898,6666.0,A036200,2016-08-01 15:00:00,6717.0,-0.007592675301473872
189,7820.0,A950130,2016-08-01 15:00:00,7880.0,-0.007614213197969543
3,3900.0,A189980,2016-08-01 15:00:00,3930.0,-0.007633587786259542
1006,2574.0,A109960,2016-08-01 15:00:00,2594.0,-0.007710100231303007
126,19047.0,A005990,2016-08-01 15:00:00,19195.0,-0.0077103412346965355
90,1658.0,A054300,2016-08-01 15:00:00,1671.0,-0.007779772591262717
819,1270.0,A223310,2016-08-01 15:00:00,1280.0,-0.0078125
668,15725.0,A054780,2016-08-01 15:00:00,15850.0,-0.007886435331230283
271,1131.0,A073640,2016-08-01 15:00:00,1140.0,-0.007894736842105263
193,18850.0,A032685,2016-08-01 15:00:00,19000.0,-0.007894736842105263
779,1004.0,A038880,2016-08-01 15:00:00,1012.0,-0.007905138339920948
913,12450.0,A221840,2016-08-01 15:00:00,12550.0,-0.00796812749003984
630,18550.0,A221980,2016-08-01 15:00:00,18700.0,-0.008021390374331552
944,3070.0,A089150,2016-08-01 15:00:00,3095.0,-0.008077544426494346
595,5758.0,A066910,2016-08-01 15:00:00,5805.0,-0.00809646856158484
526,7350.0,A039740,2016-08-01 15:00:00,7410.0,-0.008097165991902834
437,4230.0,A101170,2016-08-01 15:00:00,4265.0,-0.008206330597889801
440,5185.0,A052460,2016-08-01 15:00:00,5228.0,-0.008224942616679418
377,1325.0,A084180,2016-08-01 15:00:00,1336.0,-0.008233532934131737
246,8430.0,A119830,2016-08-01 15:00:00,8500.0,-0.00823529411764706
360,26084.0,A041960,2016-08-01 15:00:00,26301.0,-0.008250636857914148
461,3966.0,A039980,2016-08-01 15:00:00,3999.0,-0.008252063015753939
776,9470.0,A044340,2016-08-01 15:00:00,9550.0,-0.008376963350785341
883,3891.0,A180400,2016-08-01 15:00:00,3924.0,-0.008409785932721712
942,11750.0,A094840,2016-08-01 15:00:00,11850.0,-0.008438818565400843
673,2350.0,A048550,2016-08-01 15:00:00,2370.0,-0.008438818565400843
724,5870.0,A044960,2016-08-01 15:00:00,5920.0,-0.008445945945945946
248,11650.0,A054930,2016-08-01 15:00:00,11750.0,-0.00851063829787234
73,6940.0,A192390,2016-08-01 15:00:00,7000.0,-0.008571428571428572
179,5780.0,A007370,2016-08-01 15:00:00,5830.0,-0.008576329331046312
514,5760.0,A130580,2016-08-01 15:00:00,5810.0,-0.008605851979345954
790,7578.0,A196170,2016-08-01 15:00:00,7644.0,-0.008634222919937205
968,17150.0,A024950,2016-08-01 15:00:00,17300.0,-0.008670520231213872
701,5700.0,A078860,2016-08-01 15:00:00,5750.0,-0.008695652173913044
515,7900.0,A019660,2016-08-01 15:00:00,7970.0,-0.00878293601003764
849,11255.0,A072870,2016-08-01 15:00:00,11355.0,-0.008806693086745927
581,2135.0,A099520,2016-08-01 15:00:00,2154.0,-0.008820798514391829
175,2795.0,A200470,2016-08-01 15:00:00,2820.0,-0.008865248226950355
684,22350.0,A013030,2016-08-01 15:00:00,22550.0,-0.008869179600886918
160,2775.0,A088290,2016-08-01 15:00:00,2800.0,-0.008928571428571428
894,7760.0,A131220,2016-08-01 15:00:00,7830.0,-0.008939974457215836
5,2079.0,A043910,2016-08-01 15:00:00,2098.0,-0.00905624404194471
808,3825.0,A054040,2016-08-01 15:00:00,3860.0,-0.009067357512953367
285,7630.0,A025980,2016-08-01 15:00:00,7700.0,-0.00909090909090909
891,1302.0,A019590,2016-08-01 15:00:00,1314.0,-0.0091324200913242
264,5390.0,A044060,2016-08-01 15:00:00,5440.0,-0.009191176470588236
487,16150.0,A106190,2016-08-01 15:00:00,16300.0,-0.009202453987730062
235,6493.0,A024810,2016-08-01 15:00:00,6554.0,-0.009307293256026854
854,4780.0,A006920,2016-08-01 15:00:00,4825.0,-0.00932642487046632
863,2645.0,A139050,2016-08-01 15:00:00,2670.0,-0.009363295880149813
323,7182.0,A121850,2016-08-01 15:00:00,7250.0,-0.009379310344827587
