Code,Return
A049480,-62.00
A050860,-48.00
A049520,5.00
A050890,-1.00
A049550,-22.00
A050960,0
A049630,-55.00
A051160,62.00
A049720,18.00
A051360,-47.00
A049830,-77.00
A051370,14.00
A049950,434.00
A051380,14.00
A049960,-13.00
A051390,-12.00
A050090,-47.00
A051490,-26.00
A050110,-41.00
A051500,-38.00
A050120,-74.00
A051780,11.00
A050320,168.00
A051980,-17.00
A050540,-4.00
A052020,137.00
A050760,41.00
A052190,-70.00
A050860,-48.00
A052220,-58.00
A050890,-1.00
A052260,9.00
A050960,0
A052300,-27.00
A051160,62.00
A052330,-30.00
A051360,-47.00
A052400,-50.00
A051370,14.00
A052420,-60.00
A051380,14.00
A052460,-70.00
A051390,-12.00
A052600,-44.00
A051490,-26.00
A052670,-46.00
A051500,-38.00
A052710,-5.00
A051780,11.00
A052770,-63.00
A051980,-17.00
A052790,-59.00
A052020,137.00
A052860,-35.00
A052190,-70.00
A052900,-72.00
A052220,-58.00
A053030,-37.00
A052260,9.00
A053050,-43.00
A052300,-27.00
A053060,-16.00
A052330,-30.00
A053080,-100.00
A052400,-50.00
A053110,-28.00
A052420,-60.00
A053160,1.00
A052460,-70.00
A053260,-23.00
A052600,-44.00
A053270,-54.00
A052670,-46.00
A053280,-52.00
A052710,-5.00
A053290,-51.00
A052770,-63.00
A053300,-33.00
A052790,-59.00
A053350,-43.00
A052860,-35.00
A053450,-53.00
A052900,-72.00
A053580,110.00
A053030,-37.00
A053590,-81.00
A053050,-43.00
A053610,23.00
A053060,-16.00
A053620,-47.00
A053080,-100.00
A053660,-20.00
A053110,-28.00
A053700,-38.00
A053160,1.00
A053800,-38.00
A053260,-23.00
A053950,72.00
A053270,-54.00
A053980,-28.00
A053280,-52.00
A054040,-7.00
A053290,-51.00
A054050,-28.00
A053300,-33.00
A054090,-71.00
A053350,-43.00
A054180,5.00
A053450,-53.00
A054210,4.00
A053580,110.00
A054220,-24.00
A053590,-81.00
A054300,-59.00
A053610,23.00
A054410,-57.00
A053620,-47.00
A054450,-21.00
A053660,-20.00
A054540,-18.00
A053700,-38.00
A054620,74.00
A053800,-38.00
A054630,-48.00
A053950,72.00
A054670,-66.00
A053980,-28.00
A054780,-67.00
A054040,-7.00
A054800,-31.00
A054050,-28.00
A054920,-6.00
A054090,-71.00
A054930,-21.00
A054180,5.00
A054940,-31.00
A054210,4.00
A054950,-39.00
A054220,-24.00
A056000,-23.00
A054300,-59.00
A056080,-32.00
A054410,-57.00
A056090,-21.00
A054450,-21.00
A056190,6.00
A054540,-18.00
A056360,-36.00
A054620,74.00
A056700,-13.00
A054630,-48.00
A056730,-80.00
A054670,-66.00
A057030,28.00
A054780,-67.00
A057540,-72.00
A054800,-31.00
A057680,14.00
A054920,-6.00
A057880,-30.00
A054930,-21.00
A058110,294.00
A054940,-31.00
A058220,51.00
A054950,-39.00
A058400,-42.00
A056000,-23.00
A058420,-63.00
A056080,-32.00
A058450,0
A056090,-21.00
A058470,54.00
A056190,6.00
A058530,-53.00
A056360,-36.00
A058610,-20.00
A056700,-13.00
A058630,-57.00
A056730,-80.00
A058820,-24.00
A057030,28.00
A059090,15.00
A057540,-72.00
A059100,-50.00
A057680,14.00
A059120,-42.00
A057880,-30.00
A059210,-64.00
A058110,294.00
A059270,-100.00
A058220,51.00
A060150,-25.00
A058400,-42.00
A060230,-58.00
A058420,-63.00
A060240,-66.00
A058450,0
A060250,196.00
A058470,54.00
A060260,81.00
A058530,-53.00
A060280,-31.00
A058610,-20.00
A060300,0
A058630,-57.00
A060310,-44.00
A058820,-24.00
A060370,-65.00
A059090,15.00
A060380,-13.00
A059100,-50.00
A060480,28.00
A059120,-42.00
A060540,-71.00
A059210,-64.00
A059270,-100.00
A060560,-28.00
A060570,-67.00
A060150,-25.00
A060230,-58.00
A060590,9.00
A060720,-17.00
A060240,-66.00
A060850,-100.00
A060250,196.00
A060900,-63.00
A060260,81.00
A061040,-1.00
A060280,-31.00
A061250,-49.00
A060300,0
A061970,15.00
A060310,-44.00
A062860,-52.00
A060370,-65.00
A062970,-49.00
A060380,-13.00
A063080,0
A060480,28.00
A063170,-46.00
A060540,-71.00
A063440,-44.00
A060560,-28.00
A063570,-17.00
A060570,-67.00
A063760,248.00
A060590,9.00
A064090,96.00
A060720,-17.00
A064240,-33.00
A060850,-100.00
A064260,-51.00
A060900,-63.00
A064290,43.00
A061040,-1.00
A064480,21.00
A061250,-49.00
A064510,0
A061970,15.00
A064520,-38.00
A062860,-52.00
A064550,-3.00
A062970,-49.00
A064760,66.00
A063080,0
A064800,80.00
A063170,-46.00
A064820,-40.00
A063440,-44.00
A064850,23.00
A063570,-17.00
A065060,-67.00
A063760,248.00
A065130,-4.00
A064090,96.00
A065150,-32.00
A064240,-33.00
A065170,-29.00
A064260,-51.00
A065350,-20.00
A064290,43.00
A065370,-7.00
A064480,21.00
A065420,-19.00
A064510,0
A065440,-47.00
A064520,-38.00
A065450,-1.00
A064550,-3.00
A065500,-64.00
A064760,66.00
A065510,-23.00
A064800,80.00
A065530,119.00
A064820,-40.00
A065560,-15.00
A064850,23.00
A065570,-16.00
A065060,-67.00
A065620,63.00
A065130,-4.00
A065650,-57.00
A065150,-32.00
A065660,156.00
A065170,-29.00
A065680,1.00
A065350,-20.00
A065370,-7.00
A065690,-18.00
A065420,-19.00
A065710,-23.00
A065440,-47.00
A065770,-55.00
A065950,-40.00
A065450,-1.00
A066110,-18.00
A065500,-64.00
A065510,-23.00
A066130,-69.00
A066310,0
A065530,119.00
A066360,-67.00
A065560,-15.00
A066410,-55.00
A065570,-16.00
A066430,-72.00
A065620,63.00
A066590,-35.00
A065650,-57.00
A066620,-44.00
A065660,156.00
A066670,-31.00
A065680,1.00
A066700,11.00
A065690,-18.00
A066790,-35.00
A065710,-23.00
A066900,-72.00
A065770,-55.00
A066910,-59.00
A065950,-40.00
A066970,305.00
A066110,-18.00
A066980,-76.00
A066130,-69.00
A067000,26.00
A066310,0
A067010,11.00
A066360,-67.00
A066410,-55.00
A067080,32.00
A067160,41.00
A066430,-72.00
A067170,-29.00
A066590,-35.00
A067280,-9.00
A066620,-44.00
A067290,-34.00
A066670,-31.00
A067310,-73.00
A066700,11.00
A067390,-11.00
A066790,-35.00
A067570,-18.00
A066900,-72.00
A067630,87.00
A066910,-59.00
A067730,-74.00
A066970,305.00
A067770,0
A066980,-76.00
A067900,58.00
A067000,26.00
A067920,-37.00
A067010,11.00
A067990,13.00
A067080,32.00
A068050,-73.00
A067160,41.00
A068240,-60.00
A067170,-29.00
A068330,-75.00
A067280,-9.00
A068760,449.00
A067290,-34.00
A068790,10.00
A067310,-73.00
A068930,35.00
A067390,-11.00
A068940,-56.00
A067570,-18.00
A069080,0
A067630,87.00
A069110,-46.00
A067730,-74.00
A069140,-61.00
A067770,0
A069330,4.00
A067900,58.00
A069410,-49.00
A067920,-37.00
A069510,-38.00
A067990,13.00
A069540,-49.00
A068050,-73.00
A069920,-61.00
A068240,-60.00
A070300,-29.00
A068330,-75.00
A070590,-13.00
A068760,449.00
A071200,-43.00
A068790,10.00
A071280,17.00
A068930,35.00
A071460,-68.00
A068940,-56.00
A071670,-17.00
A069080,0
A071850,-35.00
A069110,-46.00
A072020,-17.00
A069140,-61.00
A072470,-81.00
A069330,4.00
A072520,-69.00
A069410,-49.00
A072770,-51.00
A069510,-38.00
A072870,0
A069540,-49.00
A072950,-13.00
A069920,-61.00
A072990,-38.00
A070300,-29.00
A073010,-66.00
A070590,-13.00
A073070,90.00
A071200,-43.00
A073110,46.00
A071280,17.00
A073190,-67.00
A071460,-68.00
A073490,209.00
A071670,-17.00
A073540,-54.00
A071850,-35.00
A073560,-33.00
A072020,-17.00
A073570,-68.00
A072470,-81.00
A073640,42.00
A072520,-69.00
A074430,13.00
A072770,-51.00
A074600,-29.00
A072870,0
A075130,-31.00
A072950,-13.00
A075970,-24.00
A072990,-38.00
A076080,-30.00
A073010,-66.00
A076610,-53.00
A073070,90.00
A077360,-53.00
A073110,46.00
A078020,5.00
A073190,-67.00
A078070,140.00
A073490,209.00
A078130,1.00
A073540,-54.00
A078140,-56.00
A073560,-33.00
A078150,88.00
A073570,-68.00
A078160,0
A073640,42.00
A078340,0
A074430,13.00
A078350,-63.00
A074600,-29.00
A078590,-60.00
A075130,-31.00
A078600,223.00
A075970,-24.00
A078650,-16.00
A076080,-30.00
A078860,-30.00
A076610,-53.00
A078890,-51.00
A077360,-53.00
A078020,5.00
A078940,-50.00
A078070,140.00
A079000,-17.00
A078130,1.00
A079170,-37.00
A078140,-56.00
A079190,-10.00
A078150,88.00
A079370,-62.00
A078160,0
A079650,-20.00
A078340,0
A079810,86.00
A078350,-63.00
A079940,-44.00
A078590,-60.00
A079950,-3.00
A078600,223.00
A079960,-31.00
A078650,-16.00
A079970,-26.00
A078860,-30.00
A080000,-48.00
A078890,-51.00
A080010,-26.00
A078940,-50.00
A080160,1.00
A079000,-17.00
A080220,-45.00
A079170,-37.00
A080420,-36.00
A079190,-10.00
A080440,-48.00
A079370,-62.00
A080470,-54.00
A079650,-20.00
A080520,-62.00
A079810,86.00
A080530,-16.00
A079940,-44.00
A080580,-56.00
A080720,-15.00
A079950,-3.00
A081150,35.00
A079960,-31.00
A081580,-14.00
A079970,-26.00
A082210,-45.00
A080000,-48.00
A082270,-55.00
A080010,-26.00
A082660,-66.00
A080160,1.00
A082800,-37.00
A080220,-45.00
A082850,-29.00
A080420,-36.00
A082920,3.00
A080440,-48.00
A083310,-65.00
A080470,-54.00
A083450,236.00
A080520,-62.00
A083470,-44.00
A080530,-16.00
A083500,33.00
A080580,-56.00
A080720,-15.00
A083550,-22.00
A081150,35.00
A083640,123.00
A081580,-14.00
A083650,16.00
A082210,-45.00
A083660,0
A082270,-55.00
A083790,-46.00
A082660,-66.00
A083930,53.00
A082800,-37.00
A084110,7.00
A082850,-29.00
A084180,11.00
A082920,3.00
A084370,89.00
A084650,114.00
A084730,-67.00
A084850,0
